SALEYEAR,SALETYPE,SALECODE,BOOK,DAY,SALEDATE,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL,UTT,STATUS,TDAM,tSire,tSireofdam
2023,Y,23KEEJAN,1,2,2023-01-10,834,834,Illicit,Illicit,,,2020-02-19,4,B,F,,BP,,,,Into Mischief,Into Mischief,Squeeze,Squeeze,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,"P. Lawley-Wakelin, Agent for R.S. Evans",,,,30000.0,,,,,T,2022,0.0,,Squeeze,Into Mischief,
2023,Y,23KEEJAN,1,2,2023-01-10,835,835,Seeker's Hope,Seeker's Hope,,,2022-03-06,2,B,C,,Y,,,,McKinzie,McKinzie,Sweet Talkin,Sweet Talkin,,,,,,0,,,1901-01-01,"Four Star Sales, Agent ",,,,P B Bloodstock,,,,250000.0,,,,,T,2022,0.0,,Sweet Talkin,McKinzie,
2023,Y,23KEEJAN,1,2,2023-01-10,836,836,Madamoussepousse,Madamoussepousse,,,2019-04-03,5,DB/BR,F,,BP,,,,American Pharoah,American Pharoah,In Full Compliance,In Full Compliance,,,,,,0,,,1901-01-01,"Paramount Sales, Agent XLV ",,,,Michael J. and Linda Mazoch,,,,10000.0,,,,,T,2022,0.0,,In Full Compliance,American Pharoah,
2023,Y,23KEEJAN,1,2,2023-01-10,837,837,Jewel in the Crown,Jewel in the Crown,,,2020-01-06,5,B,F,,BRP,,,,Into Mischief,Into Mischief,Jewel of a Cat,Jewel of a Cat,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Two Amigas,,,,40000.0,,,,,T,2022,0.0,,Jewel of a Cat,Into Mischief,
2023,Y,23KEEJAN,1,2,2023-01-10,838,838,Maybe I Will,Maybe I Will,,,2018-01-17,7,B,M,,BP,,,,Will Take Charge,Will Take Charge,My Due Process,My Due Process,,,,,,0,,,1901-01-01,"Warrendale Sales, Agent XXIII ",,,,"R.N.A. (47,000)",,,,47000.0,,,,,T,2022,0.0,,My Due Process,Will Take Charge,
2023,Y,23KEEJAN,1,2,2023-01-10,839,839,Bold Connection,Bold Connection,,,2020-04-29,4,B,F,,BRP,,,,Uncle Mo,Uncle Mo,Ithinkisawapudycat,Ithinkisawapudycat,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XC ",,,,"Brookdale Farm, Agent",,,,350000.0,,,,,T,2022,0.0,,Ithinkisawapudycat,Uncle Mo,
2023,Y,23KEEJAN,1,2,2023-01-10,840,840,Chione,Chione,,,2018-05-12,6,GR/RO,M,,BP,,,,Frosted,Frosted,All in With Aces,All in With Aces,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,KPS Bloodstock,,,,180000.0,,,,,T,2022,0.0,,All in With Aces,Frosted,
2023,Y,23KEEJAN,1,2,2023-01-10,0840A,0840A,Bipartisanship (GB),Bipartisanship (GB),,,2018-03-27,6,CH,M,,BRP,,,,Bated Breath (GB),Bated Breath (GB),Dream Wild (GB),Dream Wild (GB),,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XCIII ",,,,Magna Carta Bldsk for As One Racing & Commonwealth,,,,260000.0,,,,,T,2022,0.0,,Dream Wild (GB),Bated Breath (GB),
2023,Y,23KEEJAN,1,2,2023-01-10,0840B,0840B,Ginga Ninja,Ginga Ninja,,,2018-04-04,6,CH,M,,B,,,,Ghostzapper,Ghostzapper,Miss Scout,Miss Scout,,,,,,0,,Vekoma,2022-04-05,"Stuart Morris, Agent VIII ",,,,"R.N.A. (100,000)",,,,100000.0,,,,,T,2022,0.0,pregnant,Miss Scout,Ghostzapper,
2023,Y,23KEEJAN,1,2,2023-01-10,0840C,0840C,Letmeknowletmego (IRE),Letmeknowletmego (IRE),,,2018-04-10,6,B,M,,B,,,,Zoffany (IRE),Zoffany (IRE),Hold Me Now,Hold Me Now,,,,,,0,,Caravaggio,2022-05-25,"Eaton Sales, Agent ",,,,"R.N.A. (22,000)",,,,22000.0,,,,,T,2022,0.0,pregnant,Hold Me Now,Zoffany (IRE),
2023,Y,23KEEJAN,1,2,2023-01-10,0840D,0840D,Madone,Madone,,,2018-02-06,7,DB/BR,M,,BRP,,,,Vancouver (AUS),Vancouver (AUS),Indian Love Call,Indian Love Call,,,,,,0,,Uncle Mo,2022-05-28,"Eaton Sales, Agent ",,,,"R.N.A. (635,000)",,,,635000.0,,,,,T,2022,0.0,,Indian Love Call,Vancouver (AUS),
2023,Y,23KEEJAN,1,2,2023-01-10,0840E,0840E,Ancient Peace,Ancient Peace,,,2020-02-10,5,DB/BR,F,,BRP,,,,War Front,War Front,Deceptive Vision,Deceptive Vision,,,,,,0,,,1901-01-01,"Indian Creek, Agent ",,,,Boardshorts Stables LLC,,,,650000.0,,,,,T,2022,0.0,,Deceptive Vision,War Front,
2023,Y,23KEEJAN,1,2,2023-01-10,0840F,0840F,Mise Le Meas (IRE),Mise Le Meas (IRE),,,2019-02-02,6,B,F,,BRP,,,,New Bay (GB),New Bay (GB),Mise (IRE),Mise (IRE),,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XCV ",,,,"Chad Schumer, Agent",,,,130000.0,,,,,T,2022,0.0,,Mise (IRE),New Bay (GB),
2023,Y,23KEEJAN,1,3,2023-01-11,841,841,Face Paint,Face Paint,,,2019-03-08,5,CH,M,,B,,,,Candy Ride (ARG),Candy Ride (ARG),Game Face,Game Face,,,,,,0,,Frosted,2022-03-09,Godolphin ,,,,Park City Investments,,,,175000.0,,,,,T,2022,0.0,pregnant,Game Face,Candy Ride (ARG),
2023,Y,23KEEJAN,1,3,2023-01-11,842,842,Fancified,Fancified,,,2017-02-27,7,B,M,,B,,,,Will Take Charge,Will Take Charge,Real Fancy Runner,Real Fancy Runner,,,,,,0,,Cloud Computing,2022-05-25,"Legacy Bloodstock, Agent XX ",,,,Red Scarf Racing,,,,2500.0,,,,,T,2022,0.0,pregnant,Real Fancy Runner,Will Take Charge,
2023,Y,23KEEJAN,1,3,2023-01-11,843,843,Blazzing Arrow,Blazzing Arrow,,,2022-04-14,2,B    ,F,,Y,,,,Speightster,Speightster,Fancy Work,Fancy Work,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXIV ",,,,Land of Lakes,,,,7000.0,,,,,T,2022,0.0,,Fancy Work,Speightster,
2023,Y,23KEEJAN,1,3,2023-01-11,844,844,Fascination,Fascination,,,2018-03-05,6,B,M,,BRP,,,,Into Mischief,Into Mischief,Whimsicality,Whimsicality,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XIII ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Whimsicality,Into Mischief,
2023,Y,23KEEJAN,1,3,2023-01-11,845,845,Milad,Milad,,,2022-05-07,2,DB/BR,F,,Y,,,,Mastery,Mastery,Fevered Kiss,Fevered Kiss,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XLVII ",,,,Red Scarf Racing,,,,2000.0,,,,,T,2022,0.0,,Fevered Kiss,Mastery,
2023,Y,23KEEJAN,1,3,2023-01-11,846,846,Gittinfiggywidit,Gittinfiggywidit,,,2022-02-09,3,DB/BR,C,,Y,,,,Flameaway,Flameaway,Figureta (ARG),Figureta (ARG),,,,,,0,,,1901-01-01,"Vinery Sales, Agent V ",,,,Scott Pierce,,,,7500.0,,,,,T,2022,0.0,,Figureta (ARG),Flameaway,
2023,Y,23KEEJAN,1,3,2023-01-11,847,847,Final Disco,Final Disco,,,2020-01-29,5,DB/BR,F,,BRP,,,,Bustin Stones,Bustin Stones,Jackie's Disco,Jackie's Disco,,,,,,0,,,1901-01-01,"Denali Stud, Agent for the Complete Dispersal for Patricia Generazio",,,,Out,,,,0.0,,,,,T,2022,0.0,,Jackie's Disco,Bustin Stones,
2023,Y,23KEEJAN,1,3,2023-01-11,848,848,Mrodn,Mrodn,,,2022-03-27,2,B    ,C,,Y,,,,Klimt,Klimt,Fine Linen,Fine Linen,,,,,,0,,,1901-01-01,"St George Sales, Agent XIV ",,,,FMQ Stables,,,,6000.0,,,,,T,2022,0.0,,Fine Linen,Klimt,
2023,Y,23KEEJAN,1,3,2023-01-11,849,849,Finest Jewel,Finest Jewel,,,2016-05-04,8,B,M,,B,,,,Sky Mesa,Sky Mesa,Cleopatra's Finest,Cleopatra's Finest,,,,,,0,,Complexity,2022-05-14,"Taylor Made Sales Agency, Agent LXXIII ",,,,Eclipse Thoroughbred Partners,,,,27000.0,,,,,T,2022,0.0,pregnant,Cleopatra's Finest,Sky Mesa,
2023,Y,23KEEJAN,1,3,2023-01-11,850,850,Flash Forward,Flash Forward,,,2010-03-28,14,CH,M,,B,,,,Curlin,Curlin,Magical Flash,Magical Flash,,,,,,0,,Charlatan,2022-06-18,"Vinery Sales, Agent XXIII ",,,,Out,,,,0.0,,,,,T,2022,0.0,not pregnant,Magical Flash,Curlin,
2023,Y,23KEEJAN,1,3,2023-01-11,851,851,Floral Essence,Floral Essence,,,2018-04-04,6,DB/BR,M,,BP,,,,Candy Ride (ARG),Candy Ride (ARG),Floral Romance,Floral Romance,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent IX ",,,,K.O.I.D. ,,,,10000.0,,,,,T,2022,0.0,,Floral Romance,Candy Ride (ARG),
2023,Y,23KEEJAN,1,3,2023-01-11,852,852,Flywheel Effect,Flywheel Effect,,,2019-05-04,5,CH,F,,BP,,,,More Than Ready,More Than Ready,Magically,Magically,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Magically,More Than Ready,
2023,Y,23KEEJAN,1,3,2023-01-11,853,853,Foolish Intent,Foolish Intent,,,2020-01-05,5,B,F,,BRP,,,,Speightstown,Speightstown,Foolish Ways (IRE),Foolish Ways (IRE),,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XLIII ",,,,Tressa & Patrick O'Neill,,,,9000.0,,,,,T,2022,0.0,,Foolish Ways (IRE),Speightstown,
2023,Y,23KEEJAN,1,3,2023-01-11,854,854,My Uncle Music,My Uncle Music,,,2022-04-07,2,DB/BR,F,,Y,,,,Complexity,Complexity,Forget Me Not,Forget Me Not,,,,,,0,,,1901-01-01,"Clarkland Farm, LLC ",,,,"McMahon and Hill Bloodstock, Agent",,,,67000.0,,,,,T,2022,0.0,,Forget Me Not,Complexity,
2023,Y,23KEEJAN,1,3,2023-01-11,855,855,Fort Drum,Fort Drum,,,2018-03-20,6,CH,M,,B,,,,Declaration of War,Declaration of War,Apres Ski,Apres Ski,,,,,,0,,Maximum Security,2022-04-26,"Taylor Made Sales Agency, Agent LXXXI ",,,,"R.N.A. (13,000)",,,,13000.0,,,,,T,2022,0.0,pregnant,Apres Ski,Declaration of War,
2023,Y,23KEEJAN,1,3,2023-01-11,856,856,Four of Hearts,Four of Hearts,,,2016-02-18,9,DB/BR,M,,B,,,,Cairo Prince,Cairo Prince,Four Bears,Four Bears,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent III ",,,,R.N.A. (0),,,,0.0,,,,,T,2022,0.0,not mated,Four Bears,Cairo Prince,
2023,Y,23KEEJAN,1,3,2023-01-11,857,857,Fracing Hot,Fracing Hot,,,2019-05-02,5,GR/RO,F,,BRP,,,,Flintshire (GB),Flintshire (GB),Red Hot Maria,Red Hot Maria,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXIII ",,,,"R.N.A. (25,000)",,,,25000.0,,,,,T,2022,0.0,,Red Hot Maria,Flintshire (GB),
2023,Y,23KEEJAN,1,3,2023-01-11,858,858,Fracing Nasty,Fracing Nasty,,,2019-04-17,5,GR/RO,F,,BRP,,,,Bayern,Bayern,Nasty Noozie,Nasty Noozie,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXIII ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Nasty Noozie,Bayern,
2023,Y,23KEEJAN,1,3,2023-01-11,859,859,Fraulein Mitole,Fraulein Mitole,,,2021-02-13,4,CH,F,,BP,,,,Mitole,Mitole,Salonsun (GER),Salonsun (GER),,,,,,0,,,1901-01-01,"Denali Stud, Agent for Edition Farm ",,,,Maloones Stable,,,,1500.0,,,,,T,2022,0.0,,Salonsun (GER),Mitole,
2023,Y,23KEEJAN,1,3,2023-01-11,860,860,Free Ninety Nine,Free Ninety Nine,,,2019-04-10,5,B,M,,B,,,,Honor Code,Honor Code,Marketplace,Marketplace,,,,,,0,,Vekoma,2022-02-16,"Bluewater Sales LLC, Agent II ",,,,Dennis O'Neill,,,,52000.0,,,,,T,2022,0.0,pregnant,Marketplace,Honor Code,
2023,Y,23KEEJAN,1,3,2023-01-11,861,861,Frolic's Candy,Frolic's Candy,,,2012-02-12,13,CH,M,,B,,,,Candy Ride (ARG),Candy Ride (ARG),Frolic's Dream,Frolic's Dream,,,,,,0,,King for a Day,2022-03-24,"Vinery Sales, Agent II ",,,,Three Times A Charm,,,,4000.0,,,,,T,2022,0.0,pregnant,Frolic's Dream,Candy Ride (ARG),
2023,Y,23KEEJAN,1,3,2023-01-11,862,862,Church Ave,Church Ave,,,2022-02-06,3,B    ,F,,Y,,,,King for a Day,King for a Day,Frolic's Candy,Frolic's Candy,,,,,,0,,,1901-01-01,"Vinery Sales, Agent III ",,,,"R.N.A. (17,000)",,,,17000.0,,,,,T,2022,0.0,,Frolic's Candy,King for a Day,
2023,Y,23KEEJAN,1,3,2023-01-11,863,863,Qarah,Qarah,,,2022-03-16,2,DB/BR,C,,Y,,,,Caracaro,Caracaro,Gay Duchess,Gay Duchess,,,,,,0,,,1901-01-01,"Gainesway, Agent IX ",,,,Ronaldo Rodas,,,,8000.0,,,,,T,2022,0.0,,Gay Duchess,Caracaro,
2023,Y,23KEEJAN,1,3,2023-01-11,864,864,Gem On Top,Gem On Top,,,2016-03-04,8,DB/BR,M,,B,,,,Congrats,Congrats,Sequoia Queen,Sequoia Queen,,,,,,0,,Rock Your World,2022-03-29,"Clarkland Farm, LLC ",,,,Wendell Pierce Jr.,,,,23000.0,,,,,T,2022,0.0,pregnant,Sequoia Queen,Congrats,
2023,Y,23KEEJAN,1,3,2023-01-11,865,865,Goldwyn,Goldwyn,,,2022-03-02,2,B,C,,Y,,,,Maximus Mischief,Maximus Mischief,Gettem Up Girl,Gettem Up Girl,,,,,,0,,,1901-01-01,"Vinery Sales, Agent IV ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Gettem Up Girl,Maximus Mischief,
2023,Y,23KEEJAN,1,3,2023-01-11,866,866,Manaaf,Manaaf,,,2022-03-18,2,B    ,C,,Y,,,,Frosted,Frosted,Ghoul's Night Out,Ghoul's Night Out,,,,,,0,,,1901-01-01,"Hill 'n' Dale at Xalapa, Agent ",,,,Borah,,,,50000.0,,,,,T,2022,0.0,,Ghoul's Night Out,Frosted,
2023,Y,23KEEJAN,1,3,2023-01-11,867,867,Glitzy Lady,Glitzy Lady,,,2015-04-28,9,B,M,,B,,,,Liaison,Liaison,Gizzy,Gizzy,,,,,,0,,Tapiture,2022-04-24,"Wynnstay Sales, Agent ",,,,Erlandson LLC,,,,25000.0,,,,,T,2022,0.0,pregnant,Gizzy,Liaison,
2023,Y,23KEEJAN,1,3,2023-01-11,868,868,Goldena,Goldena,,,2018-04-02,6,DB/BR,M,,BRP,,,,Medaglia d'Oro,Medaglia d'Oro,Goldena Podkove,Goldena Podkove,,,,,,0,,,1901-01-01,"Gainesway, Agent III ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Goldena Podkove,Medaglia d'Oro,
2023,Y,23KEEJAN,1,3,2023-01-11,869,869,One More Time,One More Time,,,2022-03-28,2,CH,C,,Y,,,,Collected,Collected,Golden Orb,Golden Orb,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent XX ",,,,J & S Stables,,,,12000.0,,,,,T,2022,0.0,,Golden Orb,Collected,
2023,Y,23KEEJAN,1,3,2023-01-11,870,870,Golden Twist,Golden Twist,,,2019-05-06,5,B,M,,B,,,,Hard Spun,Hard Spun,Gold N Eskimo,Gold N Eskimo,,,,,,0,,Thousand Words,2022-03-05,"Highgate Sales, Agent II ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Gold N Eskimo,Hard Spun,
2023,Y,23KEEJAN,1,3,2023-01-11,871,871,Gold Necklace (IRE),Gold Necklace (IRE),,,2011-04-05,13,B,M,,B,,,,Galileo (IRE),Galileo (IRE),Charlotte Bronte (GB),Charlotte Bronte (GB),,,,,,0,,Higher Power,2022-05-25,"Vinery Sales, Agent XLIII ",,,,Out,,,,0.0,,,,,T,2022,0.0,pregnant,Charlotte Bronte (GB),Galileo (IRE),
2023,Y,23KEEJAN,1,3,2023-01-11,872,872,Blazing to Gold,Blazing to Gold,,,2022-04-29,2,B,C,,Y,,,,Flameaway,Flameaway,Gold Necklace (IRE),Gold Necklace (IRE),,,,,,0,,,1901-01-01,"Vinery Sales, Agent XLIII ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Gold Necklace (IRE),Flameaway,
2023,Y,23KEEJAN,1,3,2023-01-11,873,873,Good Trouble,Good Trouble,,,2019-05-03,5,B,M,,B,,,,American Freedom,American Freedom,My Indian,My Indian,,,,,,0,,Complexity,2022-06-13,"Gainesway, Agent IV ",,,,Avon Bloodstock,,,,4000.0,,,,,T,2022,0.0,pregnant,My Indian,American Freedom,
2023,Y,23KEEJAN,1,3,2023-01-11,874,874,Wildfire Princess,Wildfire Princess,,,2022-04-09,2,CH,F,,Y,,,,First Samurai,First Samurai,Go West Marie,Go West Marie,,,,,,0,,,1901-01-01,"Small Batch Sales, Agent I ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Go West Marie,First Samurai,
2023,Y,23KEEJAN,1,3,2023-01-11,875,875,El Cordobes,El Cordobes,,,2022-02-20,2,CH   ,C,,Y,,,,Mor Spirit,Mor Spirit,Grams Future,Grams Future,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent XVI ",,,,Ramon Rangel,,,,2500.0,,,,,T,2022,0.0,,Grams Future,Mor Spirit,
2023,Y,23KEEJAN,1,3,2023-01-11,876,876,Grande Mocha,Grande Mocha,,,2011-03-10,13,DB/BR,M,,B,,,,Grand Slam,Grand Slam,Cafe Circle,Cafe Circle,,,,,,0,,First Samurai,2022-06-01,"Legacy Bloodstock, Agent XXI ",,,,Kevin Conard,,,,1000.0,,,,,T,2022,0.0,pregnant,Cafe Circle,Grand Slam,
2023,Y,23KEEJAN,1,3,2023-01-11,877,877,Greek Heiress,Greek Heiress,,,2020-04-06,4,CH,F,,BRP,,,,Kantharos,Kantharos,Madcap Heiress,Madcap Heiress,,,,,,0,,,1901-01-01,"Denali Stud, Agent XVIII ",,,,Champion Racing Stable,,,,5000.0,,,,,T,2022,0.0,,Madcap Heiress,Kantharos,
2023,Y,23KEEJAN,1,3,2023-01-11,878,878,Harissa,Harissa,,,2007-04-19,17,B,M,,B,,,,Afleet Alex,Afleet Alex,Dynasty,Dynasty,,,,,,0,,Bolt d'Oro,2022-02-15,"Taylor Made Sales Agency, Agent LXXV ",,,,"Sycamore Hall Thoroughbreds / David Wade, Agent",,,,5500.0,,,,,T,2022,0.0,pregnant,Dynasty,Afleet Alex,
2023,Y,23KEEJAN,1,3,2023-01-11,879,879,Puckish,Puckish,,,2022-05-02,2,B,C,,Y,,,,Honest Mischief,Honest Mischief,Helen's Tiger,Helen's Tiger,,,,,,0,,,1901-01-01,"Burleson Farms, Agent ",,,,Borealis Bloodstock,,,,12000.0,,,,,T,2022,0.0,,Helen's Tiger,Honest Mischief,
2023,Y,23KEEJAN,1,3,2023-01-11,880,880,Hello Rosie,Hello Rosie,,,2011-03-01,13,B,M,,B,,,,Yes It's True,Yes It's True,Ravia,Ravia,,,,,,0,,,1901-01-01,"Summerfield (Francis and Barbara Vanlangendonck), Agent CXXXVI",,,,Bedford Hills,,,,18000.0,,,,,T,2022,0.0,not mated,Ravia,Yes It's True,
2023,Y,23KEEJAN,1,3,2023-01-11,881,881,Hidden Wonder,Hidden Wonder,,,2019-04-21,5,GR/RO,M,,B,,,,Curlin,Curlin,Carella,Carella,,,,,,0,,Street Boss,2022-04-10,Godolphin ,,,,Adena Springs,,,,150000.0,,,,,T,2022,0.0,pregnant,Carella,Curlin,
2023,Y,23KEEJAN,1,3,2023-01-11,882,882,Hidygo,Hidygo,,,2013-04-22,11,CH,M,,B,,,,Indygo Shiner,Indygo Shiner,High Margin,High Margin,,,,,,0,,Basin,2022-04-25,"Ballysax Bloodstock, Agent III ",,,,Styled by Stars Ranch,,,,1500.0,,,,,T,2022,0.0,pregnant,High Margin,Indygo Shiner,
2023,Y,23KEEJAN,1,3,2023-01-11,883,883,Church Going Women,Church Going Women,,,2021-05-24,3,B,F,,BP,,,,Catholic Boy,Catholic Boy,Holiday Fashion,Holiday Fashion,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXXIX ",,,,Dan And Karin Thompson,,,,1000.0,,,,,T,2022,0.0,,Holiday Fashion,Catholic Boy,
2023,Y,23KEEJAN,1,3,2023-01-11,884,884,Home On the Range,Home On the Range,,,2019-04-04,5,DB/BR,F,,BRP,,,,Violence,Violence,Wide Range,Wide Range,,,,,,0,,,1901-01-01,"Bluewater Sales LLC, Agent VII ",,,,Nice Guys Stables,,,,47000.0,,,,,T,2022,0.0,,Wide Range,Violence,
2023,Y,23KEEJAN,1,3,2023-01-11,885,885,Honey Girl Rubia,Honey Girl Rubia,,,2022-02-19,2,B    ,F,,Y,,,,Flameaway,Flameaway,Honeygirl Hit,Honeygirl Hit,,,,,,0,,,1901-01-01,"Buckland Sales (Zach Madden), Agent I ",,,,Ronaldo Rodas,,,,8500.0,,,,,T,2022,0.0,,Honeygirl Hit,Flameaway,
2023,Y,23KEEJAN,1,3,2023-01-11,886,886,Ghassana,Ghassana,,,2022-02-17,3,B    ,F,,Y,,,,Mineshaft,Mineshaft,Honeywhiskeynwine,Honeywhiskeynwine,,,,,,0,,,1901-01-01,"Hunter Valley Farm, Agent ",,,,Dr Mo,,,,7500.0,,,,,T,2022,0.0,,Honeywhiskeynwine,Mineshaft,
2023,Y,23KEEJAN,1,3,2023-01-11,887,887,Hopefully,Hopefully,,,2014-04-22,10,B,M,,B,,,,Tiznow,Tiznow,Hope Rises,Hope Rises,,,,,,0,,Independence Hall,2022-05-26,"St George Sales, Agent XV ",,,,Brad Beeson,,,,2000.0,,,,,T,2022,0.0,pregnant,Hope Rises,Tiznow,
2023,Y,23KEEJAN,1,3,2023-01-11,888,888,Hot Dixie Dame,Hot Dixie Dame,,,2015-04-10,9,CH,M,,B,,,,Union Rags,Union Rags,Decennial,Decennial,,,,,,0,,Gormley,2022-05-12,"Highgate Sales, Agent IV ",,,,Jashua Robinson,,,,1500.0,,,,,T,2022,0.0,pregnant,Decennial,Union Rags,
2023,Y,23KEEJAN,1,3,2023-01-11,889,889,Hot Society,Hot Society,,,2018-04-29,6,B,M,,B,,,,Society's Chairman,Society's Chairman,J's Hot Shot Lady,J's Hot Shot Lady,,,,,,0,,Higher Power,2022-05-30,"Hill 'n' Dale at Xalapa, Agent ",,,,Styled by Stars Ranch,,,,1500.0,,,,,T,2022,0.0,pregnant,J's Hot Shot Lady,Society's Chairman,
2023,Y,23KEEJAN,1,3,2023-01-11,890,890,Stephanie,Stephanie,,,2022-02-19,2,DB/BR,F,,Y,,,,Slumber (GB),Slumber (GB),I Ain't Shy,I Ain't Shy,,,,,,0,,,1901-01-01,"Vinery Sales, Agent for Windhorse Thoroughbreds LLC ",,,,Maloones Stable,,,,1700.0,,,,,T,2022,0.0,,I Ain't Shy,Slumber (GB),
2023,Y,23KEEJAN,1,3,2023-01-11,891,891,I'm a Country Girl,I'm a Country Girl,,,2020-04-17,4,B,F,,BRP,,,,More Than Ready,More Than Ready,Bag of Tricks,Bag of Tricks,,,,,,0,,,1901-01-01,"ELiTE, Agent ",,,,"Cary Bloodstock, Agent",,,,10000.0,,,,,T,2022,0.0,,Bag of Tricks,More Than Ready,
2023,Y,23KEEJAN,1,3,2023-01-11,892,892,Fric and Frac,Fric and Frac,,,2022-05-07,2,GR/RO,C,,Y,,,,Leofric,Leofric,Image of Noon,Image of Noon,,,,,,0,,,1901-01-01,"Denali Stud, Agent for the Complete Dispersal for Patricia Generazio",,,,Bolter Bloodstock,,,,12000.0,,,,,T,2022,0.0,,Image of Noon,Leofric,
2023,Y,23KEEJAN,1,3,2023-01-11,893,893,Dreamin of an Imag,Dreamin of an Imag,,,2021-05-11,3,DB/BR,F,,BRP,,,,Frank Conversation,Frank Conversation,Image of Noon,Image of Noon,,,,,,0,,,1901-01-01,"Denali Stud, Agent for the Complete Dispersal for Patricia Generazio",,,,Sara Stanoszek,,,,1000.0,,,,,T,2022,0.0,,Image of Noon,Frank Conversation,
2023,Y,23KEEJAN,1,3,2023-01-11,894,894,Incarnation,Incarnation,,,2017-02-22,7,B,M,,B,,,,Temple City,Temple City,Mien,Mien,,,,,,0,,Collected,2022-02-13,"Legacy Bloodstock, Agent XXI ",,,,"Hall Stables, LLC",,,,5500.0,,,,,T,2022,0.0,pregnant,Mien,Temple City,
2023,Y,23KEEJAN,1,3,2023-01-11,895,895,Infinite Empire,Infinite Empire,,,2019-01-29,6,B,F,,BP,,,,Empire Maker,Empire Maker,Tapitry,Tapitry,,,,,,0,,,1901-01-01,"Vinery Sales, Agent for MyRacehorse and Spendthrift Farm LLC",,,,Out,,,,0.0,,,,,T,2022,0.0,,Tapitry,Empire Maker,
2023,Y,23KEEJAN,1,3,2023-01-11,896,896,Chasing Spring,Chasing Spring,,,2021-03-15,3,B,F,,BP,,,,Into Mischief,Into Mischief,In Step,In Step,,,,,,0,,,1901-01-01,Godolphin ,,,,Out,,,,0.0,,,,,T,2022,0.0,,In Step,Into Mischief,
2023,Y,23KEEJAN,1,3,2023-01-11,897,897,Unbounded Movement,Unbounded Movement,,,2022-04-24,2,DB/BR,F,,Y,,,,Global Campaign,Global Campaign,I Think So,I Think So,,,,,,0,,,1901-01-01,"Taylor Made Sales Agency, Agent LXXV ",,,,Out,,,,0.0,,,,,T,2022,0.0,,I Think So,Global Campaign,
2023,Y,23KEEJAN,1,3,2023-01-11,898,898,Itsallaboutaction,Itsallaboutaction,,,2019-05-09,5,DB/BR,F,,BRP,,,,Empire Maker,Empire Maker,Doe,Doe,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXIII ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Doe,Empire Maker,
2023,Y,23KEEJAN,1,3,2023-01-11,899,899,I've Been Thinkin,I've Been Thinkin,,,2019-02-18,6,B,F,,BRP,,,,American Pharoah,American Pharoah,Soft Kiss,Soft Kiss,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXIII ",,,,Out,,,,0.0,,,,,T,2022,0.0,,Soft Kiss,American Pharoah,
2023,Y,23KEEJAN,1,3,2023-01-11,900,900,Jackie's Disco,Jackie's Disco,,,2011-04-09,13,DB/BR,M,,B,,,,Mo Mon,Mo Mon,Disco Shaker,Disco Shaker,,,,,,0,,Combatant,2022-05-07,"Denali Stud, Agent for the Complete Dispersal for Patricia Generazio",,,,Ralph Colville,,,,1700.0,,,,,T,2022,0.0,pregnant,Disco Shaker,Mo Mon,
