Unnamed: 22,SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
,2023,M,23FTNYMIX,2023-10-17,1,1,285,285,SPARKLING CITY,SPARKLING CITY,,,2007-03-12,2007,16,B,M,,B,,,KY,CAPE TOWN,CAPE TOWN,NAVAJO PASS,NAVAJO PASS,SECRETARIAT,SECRETARIAT,,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT III,,,,OUT,,,,0,,,,,T,0.0,,NAVAJO PASS,CAPE TOWN,SECRETARIAT,
,2023,M,23FTNYMIX,2023-10-17,1,1,286,286,No Horse,No Horse,,,2023-03-09,2023,0,B,F,,W,,,NY,BOLT D'ORO,BOLT D'ORO,SPARKLING CITY,SPARKLING CITY,CAPE TOWN,CAPE TOWN,,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT III,,,,BRONCO BLOODSTOCK,,,,55000,,,,,T,0.0,,SPARKLING CITY,BOLT D'ORO,CAPE TOWN,
,2023,M,23FTNYMIX,2023-10-17,1,1,287,287,SPECIAL CHARM (IRE),SPECIAL CHARM (IRE),,,2009-03-13,2009,14,DKB,M,,B,,,IRE,DANSILI (GB),DANSILI (GB),OLYMPIC CHARMER,OLYMPIC CHARMER,OLYMPIO,OLYMPIO,,,,0,,STUART MORRIS,1901-01-01,STUART MORRIS AGENT V,,,,NOT SOLD,,,,1000,,,,,T,0.0,,OLYMPIC CHARMER,DANSILI (GB),OLYMPIO,
,2023,M,23FTNYMIX,2023-10-17,1,1,288,288,No Horse,No Horse,,,2023-03-17,2023,0,CH,C,,W,,,NY,CENTRAL BANKER,CENTRAL BANKER,SPIRITUALITY,SPIRITUALITY,GEMOLOGIST,GEMOLOGIST,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,NOT SOLD,,,,4000,,,,,T,0.0,,SPIRITUALITY,CENTRAL BANKER,GEMOLOGIST,
,2023,M,23FTNYMIX,2023-10-17,1,1,289,289,STACIAS RUBY,STACIAS RUBY,,,2019-03-28,2019,4,B,M,,B,,,KY,HONOR CODE,HONOR CODE,CLASSIEST GEM,CLASSIEST GEM,DEHERE,DEHERE,,,,0,,LILI KOBIELSKI,1901-01-01,THE NEW HILL FARM,,,,FMQ STABLES,,,,25000,,,,,T,0.0,,CLASSIEST GEM,HONOR CODE,DEHERE,
,2023,M,23FTNYMIX,2023-10-17,1,1,290,290,No Horse,No Horse,,,2023-03-09,2023,0,GRR,C,,W,,,NY,ROCK YOUR WORLD,ROCK YOUR WORLD,STERLING BEAUTY,STERLING BEAUTY,CENTRAL BANKER,CENTRAL BANKER,,,,0,,LILI KOBIELSKI,1901-01-01,THE NEW HILL FARM,,,,NOT SOLD,,,,29000,,,,,T,0.0,,STERLING BEAUTY,ROCK YOUR WORLD,CENTRAL BANKER,
,2023,M,23FTNYMIX,2023-10-17,1,1,291,291,No Horse,No Horse,,,2023-05-24,2023,0,CH,C,,W,,,NY,HARD SPUN,HARD SPUN,ST. MALO'S GATE,ST. MALO'S GATE,DYNAFORMER,DYNAFORMER,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,NOT SOLD,,,,65000,,,,,T,0.0,,ST. MALO'S GATE,HARD SPUN,DYNAFORMER,
,2023,M,23FTNYMIX,2023-10-17,1,1,292,292,STORMY SALUTE,STORMY SALUTE,,,2012-04-05,2012,11,B,M,,B,,,KY,STORMY ATLANTIC,STORMY ATLANTIC,HONOUR COLONY,HONOUR COLONY,HONOUR AND GLORY,HONOUR AND GLORY,,,,0,,INDIAN CREEK FARM,1901-01-01,INDIAN CREEK AGENT,,,,RACHID BROTHERS,,,,2000,,,,,T,0.0,,HONOUR COLONY,STORMY ATLANTIC,HONOUR AND GLORY,
,2023,M,23FTNYMIX,2023-10-17,1,1,293,293,No Horse,No Horse,,,2023-05-02,2023,0,B,F,,W,,,NY,CATHOLIC BOY,CATHOLIC BOY,STORMY SALUTE,STORMY SALUTE,STORMY ATLANTIC,STORMY ATLANTIC,,,,0,,INDIAN CREEK FARM,1901-01-01,INDIAN CREEK AGENT,,,,ROYAL BREEZE THOROUGHBREDS,,,,1000,,,,,T,0.0,,STORMY SALUTE,CATHOLIC BOY,STORMY ATLANTIC,
,2023,M,23FTNYMIX,2023-10-17,1,1,294,294,No Horse,No Horse,,,2023-05-11,2023,0,B,C,,W,,,NY,BUSTIN STONES,BUSTIN STONES,SUCCESSFUL SONG,SUCCESSFUL SONG,SUCCESSFUL APPEAL,SUCCESSFUL APPEAL,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XXVI,,,,WALDORF FARM,,,,8500,,,,,T,0.0,,SUCCESSFUL SONG,BUSTIN STONES,SUCCESSFUL APPEAL,
,2023,M,23FTNYMIX,2023-10-17,1,1,295,295,No Horse,No Horse,,,2023-02-21,2023,0,B,F,,W,,,NY,MOR SPIRIT,MOR SPIRIT,SUMMER BLOSSOM,SUMMER BLOSSOM,AMERICAIN,AMERICAIN,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XXXIII,,,,NOT SOLD,,,,1000,,,,,T,0.0,,SUMMER BLOSSOM,MOR SPIRIT,AMERICAIN,
,2023,M,23FTNYMIX,2023-10-17,1,1,296,296,SUPER STONE,SUPER STONE,,,2015-02-21,2015,8,CH,M,,B,,,NY,BUSTIN STONES,BUSTIN STONES,STORMY BEAR,STORMY BEAR,STORM CAT,STORM CAT,,,,0,,STUART MORRIS,1901-01-01,STUART MORRIS AGENT FOR WALDORF FARM,,,,OUT,,,,0,,,,,T,0.0,,STORMY BEAR,BUSTIN STONES,STORM CAT,
,2023,M,23FTNYMIX,2023-10-17,1,1,297,297,No Horse,No Horse,,,2023-01-17,2023,0,CH,C,,W,,,NY,TACITUS,TACITUS,SUPER STONE,SUPER STONE,BUSTIN STONES,BUSTIN STONES,,,,0,,STUART MORRIS,1901-01-01,STUART MORRIS AGENT FOR WALDORF FARM,,,,OUT,,,,0,,,,,T,0.0,,SUPER STONE,TACITUS,BUSTIN STONES,
,2023,M,23FTNYMIX,2023-10-17,1,1,298,298,No Horse,No Horse,,,2023-04-17,2023,0,B,F,,W,,,NY,GOOD SAMARITAN,GOOD SAMARITAN,SU SAY SOCKS,SU SAY SOCKS,DIVINE PARK,DIVINE PARK,,,,0,,TURNING POINT BLOODSTOCK,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,NOT SOLD,,,,1000,,,,,T,0.0,,SU SAY SOCKS,GOOD SAMARITAN,DIVINE PARK,
,2023,M,23FTNYMIX,2023-10-17,1,1,299,299,No Horse,No Horse,,,2023-02-11,2023,0,B,F,,W,,,NY,KNOWN AGENDA,KNOWN AGENDA,SWEETIE DARLING,SWEETIE DARLING,BERNARDINI,BERNARDINI,,,,0,,TURNING POINT BLOODSTOCK,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,RUDY RODRIGUEZ,,,,16000,,,,,T,0.0,,SWEETIE DARLING,KNOWN AGENDA,BERNARDINI,
,2023,M,23FTNYMIX,2023-10-17,1,1,300,300,SWEET JUBILEE,SWEET JUBILEE,,,2020-02-25,2020,3,B,M,,B,,,KY,UNCLE MO,UNCLE MO,WINE PRINCESS,WINE PRINCESS,GHOSTZAPPER,GHOSTZAPPER,,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT FOR JUDDMONTE,,,,SHEPHERD EQUINE ADVISORS AGT FOR LARRY HIRSCH,,,,140000,,,,,T,0.0,,WINE PRINCESS,UNCLE MO,GHOSTZAPPER,
,2023,M,23FTNYMIX,2023-10-17,1,1,301,301,No Horse,No Horse,,,2023-04-04,2023,0,B,C,,W,,,NY,GALILEAN,GALILEAN,SWEET PEACHES,SWEET PEACHES,D' FUNNYBONE,D' FUNNYBONE,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,RICE HORSE,,,,1000,,,,,T,0.0,,SWEET PEACHES,GALILEAN,D' FUNNYBONE,
,2023,M,23FTNYMIX,2023-10-17,1,1,302,302,SWEET SELENA,SWEET SELENA,,,2023-02-25,2023,0,GR,F,,W,,,ON,KNICKS GO,KNICKS GO,RUBY FROST,RUBY FROST,THE FACTOR,THE FACTOR,,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT V,,,,MACHMER HALL,,,,50000,,,,,T,0.0,,RUBY FROST,KNICKS GO,THE FACTOR,
,2023,M,23FTNYMIX,2023-10-17,1,1,303,303,TACITOR,TACITOR,,,2023-03-23,2023,0,GRR,C,,W,,,NY,TACITUS,TACITUS,SLIGHTLY TIPSY,SLIGHTLY TIPSY,UNCLE MO,UNCLE MO,,,,0,,LILI KOBIELSKI,1901-01-01,THE NEW HILL FARM AGENT,,,,VALIUM STABLE,,,,17000,,,,,T,0.0,,SLIGHTLY TIPSY,TACITUS,UNCLE MO,
,2023,M,23FTNYMIX,2023-10-17,1,1,304,304,No Horse,No Horse,,,2023-03-17,2023,0,DKB,F,,W,,,NY,LEXITONIAN,LEXITONIAN,TALK YOU OUT OF IT,TALK YOU OUT OF IT,OVERANALYZE,OVERANALYZE,,,,0,,SARATOGA GLEN FARM LLC,1901-01-01,SARATOGA GLEN FARM AGENT,,,,ARROWHEAD FARM,,,,60000,,,,,T,0.0,,TALK YOU OUT OF IT,LEXITONIAN,OVERANALYZE,
,2023,M,23FTNYMIX,2023-10-17,1,1,305,305,TAP TOE,TAP TOE,,,2023-03-27,2023,0,GRR,F,,W,,,NY,LOOKIN AT LEE,LOOKIN AT LEE,TAPCEPTIONAL,TAPCEPTIONAL,CONCORD POINT,CONCORD POINT,,,,0,,HARRY L LANDRY BLOODSTOCK LLC,1901-01-01,HARRY L. LANDRY BLOODSTOCK LLC AGENT,,,,NOT SOLD,,,,9000,,,,,T,0.0,,TAPCEPTIONAL,LOOKIN AT LEE,CONCORD POINT,
,2023,M,23FTNYMIX,2023-10-17,1,1,306,306,No Horse,No Horse,,,2023-05-12,2023,0,CH,F,,W,,,NY,HONEST MISCHIEF,HONEST MISCHIEF,THATZA WRAP,THATZA WRAP,HARD SPUN,HARD SPUN,,,,0,,TURNING POINT BLOODSTOCK,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,AP STABLE,,,,2000,,,,,T,0.0,,THATZA WRAP,HONEST MISCHIEF,HARD SPUN,
,2023,M,23FTNYMIX,2023-10-17,1,1,307,307,No Horse,No Horse,,,2023-02-07,2023,0,B,F,,W,,,NY,RUNHAPPY,RUNHAPPY,THE GREAT JOHANNA,THE GREAT JOHANNA,TEUFLESBERG,TEUFLESBERG,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,THE GREAT JOHANNA,RUNHAPPY,TEUFLESBERG,
,2023,M,23FTNYMIX,2023-10-17,1,1,308,308,THINKING OF MOM,THINKING OF MOM,,,2011-03-15,2011,12,B,M,,B,,,KY,ARTIE SCHILLER,ARTIE SCHILLER,MARQ OF BEAUTY,MARQ OF BEAUTY,MARQUETRY,MARQUETRY,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT LVIII,,,,OUT,,,,0,,,,,T,0.0,,MARQ OF BEAUTY,ARTIE SCHILLER,MARQUETRY,
,2023,M,23FTNYMIX,2023-10-17,1,1,309,309,TIME COUNTS,TIME COUNTS,,,2008-03-07,2008,15,B,M,,B,,,FL,CLOSING ARGUMENT,CLOSING ARGUMENT,FIESTY COUNTESS,FIESTY COUNTESS,COUNT THE TIME,COUNT THE TIME,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,JOHN MUTH AGENT FOR KENNETH HACKEL,,,,2000,,,,,T,0.0,,FIESTY COUNTESS,CLOSING ARGUMENT,COUNT THE TIME,
,2023,M,23FTNYMIX,2023-10-17,1,1,310,310,TIME WARP,TIME WARP,,,2016-03-26,2016,7,GRR,M,,B,,,NY,CAIRO PRINCE,CAIRO PRINCE,TWO HEARTS,TWO HEARTS,DEPUTY MINISTER,DEPUTY MINISTER,,,,0,,SARATOGA GLEN FARM LLC,1901-01-01,SARATOGA GLEN FARM AGENT,,,,PETER T PUTRIMENT,,,,2500,,,,,T,0.0,,TWO HEARTS,CAIRO PRINCE,DEPUTY MINISTER,
,2023,M,23FTNYMIX,2023-10-17,1,1,311,311,No Horse,No Horse,,,2023-04-29,2023,0,B,C,,W,,,NY,STREET BOSS,STREET BOSS,TIME WARP,TIME WARP,CAIRO PRINCE,CAIRO PRINCE,,,,0,,SEQUEL NEW YORK,1901-01-01,SEQUEL NEW YORK AGENT VI,,,,NOT SOLD,,,,1000,,,,,T,0.0,,TIME WARP,STREET BOSS,CAIRO PRINCE,
,2023,M,23FTNYMIX,2023-10-17,1,1,312,312,No Horse,No Horse,,,2023-05-05,2023,0,B,F,,W,,,NY,ARMY MULE,ARMY MULE,TIPSY AT MIDNIGHT,TIPSY AT MIDNIGHT,MIDNIGHT LUTE,MIDNIGHT LUTE,,,,0,,TURNING POINT BLOODSTOCK,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,MOUSE STABLES,,,,57000,,,,,T,0.0,,TIPSY AT MIDNIGHT,ARMY MULE,MIDNIGHT LUTE,
,2023,M,23FTNYMIX,2023-10-17,1,1,313,313,No Horse,No Horse,,,2023-03-22,2023,0,B,F,,W,,,NY,CENTRAL BANKER,CENTRAL BANKER,TIZJET,TIZJET,TIZNOW,TIZNOW,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,NOT SOLD,,,,9000,,,,,T,0.0,,TIZJET,CENTRAL BANKER,TIZNOW,
,2023,M,23FTNYMIX,2023-10-17,1,1,314,314,No Horse,No Horse,,,2023-05-16,2023,0,B,C,,W,,,NY,SOLOMINI,SOLOMINI,TONI TOOLS,TONI TOOLS,ROARING FEVER,ROARING FEVER,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,OUT,,,,0,,,,,T,0.0,,TONI TOOLS,SOLOMINI,ROARING FEVER,
,2023,M,23FTNYMIX,2023-10-17,1,1,315,315,No Horse,No Horse,,,2023-02-03,2023,0,B,F,,W,,,NY,INSTAGRAND,INSTAGRAND,TOO MUCH KANDY,TOO MUCH KANDY,KANTHAROS,KANTHAROS,,,,0,,MCMAHON OF SARATOGA THB LLC,1901-01-01,MCMAHON OF SARATOGA THOROUGHBREDS LLC AGENT,,,,NOT SOLD,,,,9500,,,,,T,0.0,,TOO MUCH KANDY,INSTAGRAND,KANTHAROS,
,2023,M,23FTNYMIX,2023-10-17,1,1,316,316,No Horse,No Horse,,,2023-05-07,2023,0,B,F,,W,,,NY,THOUSAND WORDS,THOUSAND WORDS,TOUCH ME ONCE,TOUCH ME ONCE,TOUCH GOLD,TOUCH GOLD,,,,0,,SARATOGA GLEN FARM LLC,1901-01-01,SARATOGA GLEN FARM AGENT,,,,OUT,,,,0,,,,,T,0.0,,TOUCH ME ONCE,THOUSAND WORDS,TOUCH GOLD,
,2023,M,23FTNYMIX,2023-10-17,1,1,317,317,No Horse,No Horse,,,2023-02-14,2023,0,B,F,,W,,,NY,HONEST MISCHIEF,HONEST MISCHIEF,TRADEABLE,TRADEABLE,EXCHANGE RATE,EXCHANGE RATE,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XLIV,,,,OUT,,,,0,,,,,T,0.0,,TRADEABLE,HONEST MISCHIEF,EXCHANGE RATE,
,2023,M,23FTNYMIX,2023-10-17,1,1,318,318,No Horse,No Horse,,,2023-04-09,2023,0,B,F,,W,,,NY,VOLATILE,VOLATILE,TRADING KISSES,TRADING KISSES,AROUSE,AROUSE,,,,0,,LILI KOBIELSKI,1901-01-01,THE NEW HILL FARM AGENT,,,,GOOD LUCK FARM,,,,25000,,,,,T,0.0,,TRADING KISSES,VOLATILE,AROUSE,
,2023,M,23FTNYMIX,2023-10-17,1,1,319,319,No Horse,No Horse,,,2023-02-17,2023,0,DKB,C,,W,,,NY,BASIN,BASIN,TRAFFIC LANE,TRAFFIC LANE,OUTWORK,OUTWORK,,,,0,,SARATOGA GLEN FARM LLC,1901-01-01,SARATOGA GLEN FARM AGENT,,,,WGLM,,,,25000,,,,,T,0.0,,TRAFFIC LANE,BASIN,OUTWORK,
,2023,M,23FTNYMIX,2023-10-17,1,1,320,320,No Horse,No Horse,,,2023-04-12,2023,0,B,F,,W,,,NY,KING FOR A DAY,KING FOR A DAY,TRES CHARMANT,TRES CHARMANT,FREUD,FREUD,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT FOR LARRY BOTTING,,,,OUT,,,,0,,,,,T,0.0,,TRES CHARMANT,KING FOR A DAY,FREUD,
,2023,M,23FTNYMIX,2023-10-17,1,1,321,321,No Horse,No Horse,,,2023-03-08,2023,0,DKB,C,,W,,,NY,FROSTED,FROSTED,TWO FOOT UP,TWO FOOT UP,COPELAN TOO,COPELAN TOO,,,,0,,STUART MORRIS,1901-01-01,STUART MORRIS AGENT FOR WALDORF FARM,,,,OUT,,,,0,,,,,T,0.0,,TWO FOOT UP,FROSTED,COPELAN TOO,
,2023,M,23FTNYMIX,2023-10-17,1,1,322,322,TWO SUSANS,TWO SUSANS,,,2010-03-08,2010,13,DKB,M,,B,,,NY,PURGE,PURGE,BEDSIDE MANNER,BEDSIDE MANNER,DR. BLUM,DR. BLUM,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT LX,,,,NOT SOLD,,,,1000,,,,,T,0.0,,BEDSIDE MANNER,PURGE,DR. BLUM,
,2023,M,23FTNYMIX,2023-10-17,1,1,323,323,No Horse,No Horse,,,2023-05-14,2023,0,B,C,,W,,,NY,CENTRAL BANKER,CENTRAL BANKER,TWO SUSANS,TWO SUSANS,PURGE,PURGE,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT LX,,,,OUT,,,,0,,,,,T,0.0,,TWO SUSANS,CENTRAL BANKER,PURGE,
,2023,M,23FTNYMIX,2023-10-17,1,1,324,324,No Horse,No Horse,,,2023-05-07,2023,0,B,F,,W,,,NY,LEXITONIAN,LEXITONIAN,UBELONGTOMEMISSY,UBELONGTOMEMISSY,BELONG TO ME,BELONG TO ME,,,,0,,MICHAEL OLIVETO,1901-01-01,HIBISCUS SALES,,,,CALUMET FARM,,,,55000,,,,,T,0.0,,UBELONGTOMEMISSY,LEXITONIAN,BELONG TO ME,
,2023,M,23FTNYMIX,2023-10-17,1,1,325,325,ULTIMATE SHOPPER,ULTIMATE SHOPPER,,,2010-04-18,2010,13,GRR,M,,B,,,KY,YES IT'S TRUE,YES IT'S TRUE,SHOP GLACK,SHOP GLACK,SMOKE GLACKEN,SMOKE GLACKEN,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,BLUE ROSE FARM,,,,35000,,,,,T,0.0,,SHOP GLACK,YES IT'S TRUE,SMOKE GLACKEN,
,2023,M,23FTNYMIX,2023-10-17,1,1,326,326,No Horse,No Horse,,,2023-05-10,2023,0,GRR,C,,W,,,NY,GALILEAN,GALILEAN,ULTIMATE SHOPPER,ULTIMATE SHOPPER,YES IT'S TRUE,YES IT'S TRUE,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,4 X 4 RACING STABLE,,,,11500,,,,,T,0.0,,ULTIMATE SHOPPER,GALILEAN,YES IT'S TRUE,
,2023,M,23FTNYMIX,2023-10-17,1,1,327,327,UNIQUELY MINE,UNIQUELY MINE,,,2017-02-16,2017,6,B,M,,B,,,KY,MINESHAFT,MINESHAFT,SANDTINA,SANDTINA,SANDPIT (BRZ),SANDPIT (BRZ),,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XXIV,,,,NOT SOLD,,,,3000,,,,,T,0.0,,SANDTINA,MINESHAFT,SANDPIT (BRZ),
,2023,M,23FTNYMIX,2023-10-17,1,1,328,328,No Horse,No Horse,,,2023-02-13,2023,0,CH,C,,W,,,NY,LOOKIN AT LEE,LOOKIN AT LEE,UNTAKEN,UNTAKEN,NOONMARK,NOONMARK,,,,0,,TURNING POINT BLOODSTOCK,1901-01-01,TURNING POINT BLOODSTOCK AGENT,,,,CELTIC MAGIC THOROUGHBREDS,,,,2500,,,,,T,0.0,,UNTAKEN,LOOKIN AT LEE,NOONMARK,
,2023,M,23FTNYMIX,2023-10-17,1,1,329,329,No Horse,No Horse,,,2023-02-23,2023,0,DKB,F,,W,,,NY,INDEPENDENCE HALL,INDEPENDENCE HALL,VALENTINE'S PEARL,VALENTINE'S PEARL,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT FOR WINDHORSE THOROUGHBREDS LLC,,,,NOT SOLD,,,,24000,,,,,T,0.0,,VALENTINE'S PEARL,INDEPENDENCE HALL,SPEIGHTSTOWN,
,2023,M,23FTNYMIX,2023-10-17,1,1,330,330,No Horse,No Horse,,,2023-04-27,2023,0,DKB,F,,W,,,NY,HONEST MISCHIEF,HONEST MISCHIEF,WALTON PLACE,WALTON PLACE,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,0,,SARATOGA GLEN FARM LLC,1901-01-01,SARATOGA GLEN FARM AGENT,,,,OUT,,,,0,,,,,T,0.0,,WALTON PLACE,HONEST MISCHIEF,UNBRIDLED'S SONG,
,2023,M,23FTNYMIX,2023-10-17,1,1,331,331,No Horse,No Horse,,,2023-02-07,2023,0,DKB,F,,W,,,NY,MO TOWN,MO TOWN,WARM SHOWER,WARM SHOWER,DYNAFORMER,DYNAFORMER,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,NOT SOLD,,,,1000,,,,,T,0.0,,WARM SHOWER,MO TOWN,DYNAFORMER,
,2023,M,23FTNYMIX,2023-10-17,1,1,332,332,No Horse,No Horse,,,2023-01-30,2023,0,B,C,,W,,,NY,COAL FRONT,COAL FRONT,WAY BACK HOME,WAY BACK HOME,TAKE CHARGE INDY,TAKE CHARGE INDY,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XLII,,,,OUT,,,,0,,,,,T,0.0,,WAY BACK HOME,COAL FRONT,TAKE CHARGE INDY,
,2023,M,23FTNYMIX,2023-10-17,1,1,333,333,No Horse,No Horse,,,2023-04-29,2023,0,B,F,,W,,,NY,GALILEAN,GALILEAN,WEST COAST GIRL,WEST COAST GIRL,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,HIDDEN LAKE FARM LLC,1901-01-01,HIDDEN LAKE FARM LLC AGENT,,,,AMBER ACORD,,,,1000,,,,,T,0.0,,WEST COAST GIRL,GALILEAN,MEDAGLIA D'ORO,
,2023,M,23FTNYMIX,2023-10-17,1,1,334,334,No Horse,No Horse,,,2023-04-02,2023,0,B,F,,W,,,NY,UPSTART,UPSTART,WHITE SANGRIA,WHITE SANGRIA,GIANT'S CAUSEWAY,GIANT'S CAUSEWAY,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XI,,,,OUT,,,,0,,,,,T,0.0,,WHITE SANGRIA,UPSTART,GIANT'S CAUSEWAY,
,2023,M,23FTNYMIX,2023-10-17,1,1,335,335,No Horse,No Horse,,,2023-04-27,2023,0,B,F,,W,,,NY,GALILEAN,GALILEAN,WHITE WEDDING DAY,WHITE WEDDING DAY,CRIMSON GUARD,CRIMSON GUARD,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT LVI,,,,OUT,,,,0,,,,,T,0.0,,WHITE WEDDING DAY,GALILEAN,CRIMSON GUARD,
,2023,M,23FTNYMIX,2023-10-17,1,1,336,336,No Horse,No Horse,,,2023-05-10,2023,0,CH,C,,W,,,NY,LEXITONIAN,LEXITONIAN,WILDNEXCITABLE,WILDNEXCITABLE,VICAR,VICAR,,,,0,,STUART MORRIS,1901-01-01,STUART MORRIS AGENT IV,,,,EZEQUIEL MEDINA,,,,15000,,,,,T,0.0,,WILDNEXCITABLE,LEXITONIAN,VICAR,
,2023,M,23FTNYMIX,2023-10-17,1,1,337,337,No Horse,No Horse,,,2023-02-26,2023,0,B,F,,W,,,NY,INSTAGRAND,INSTAGRAND,WITHOUT THOUGHT,WITHOUT THOUGHT,SMART STRIKE,SMART STRIKE,,,,0,,VINERY SALES,1901-01-01,VINERY SALES AGENT XI,,,,OUT,,,,0,,,,,T,0.0,,WITHOUT THOUGHT,INSTAGRAND,SMART STRIKE,
