Unnamed: 21,SALEYEAR,SALETYPE,SALECODE,SALEDATE,BOOK,DAY,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,YEARFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,UTT,STATUS,TDAM,tSire,tSireofdam,url-ut
,2023,Y,23FTKNOV,2023-11-07,1,1,1,1,No Horse,No Horse,,,2023-04-23,2023,0,B,C,,W,,,KY,BOLT D'ORO,BOLT D'ORO,ICE WOMEN,ICE WOMEN,STREET SENSE,STREET SENSE,,,,0,,,1901-01-01,SCOTT MALLORY AGENT,,,,BROOKSTONE FARM,,,,250000,,,,,T,HTML,,ICE WOMEN,BOLT D'ORO,STREET SENSE,
,2023,Y,23FTKNOV,2023-11-07,1,1,2,2,No Horse,No Horse,,,2023-03-01,2023,0,B,F,,W,,,KY,ENTICED,ENTICED,IMPAZIBLE WOMAN,IMPAZIBLE WOMAN,MISSION IMPAZIBLE,MISSION IMPAZIBLE,,,,0,,,1901-01-01,CLIFTON FARM LLC AGENT,,,,TC STABLES,,,,55000,,,,,T,HTML,,IMPAZIBLE WOMAN,ENTICED,MISSION IMPAZIBLE,
,2023,Y,23FTKNOV,2023-11-07,1,1,3,3,No Horse,No Horse,,,2023-01-29,2023,0,B,C,,W,,,KY,COLLECTED,COLLECTED,INCARNATION,INCARNATION,TEMPLE CITY,TEMPLE CITY,,,,0,,,1901-01-01,VINERY SALES AGENT V,,,,NOT SOLD,,,,30000,,,,,T,HTML,,INCARNATION,COLLECTED,TEMPLE CITY,
,2023,Y,23FTKNOV,2023-11-07,1,1,4,4,No Horse,No Horse,,,2023-03-11,2023,0,B,F,,W,,,FL,GOOD MAGIC,GOOD MAGIC,INDIAN COLORS,INDIAN COLORS,INDIAN CHARLIE,INDIAN CHARLIE,,,,0,,,1901-01-01,ST GEORGE SALES AGENT V,,,,OUT,,,,0,,,,,T,HTML,,INDIAN COLORS,GOOD MAGIC,INDIAN CHARLIE,
,2023,Y,23FTKNOV,2023-11-07,1,1,5,5,No Horse,No Horse,,,2023-04-30,2023,0,B,C,,W,,,KY,TIZ THE LAW,TIZ THE LAW,JANIS'S JOY,JANIS'S JOY,BROKEN VOW,BROKEN VOW,,,,0,,,1901-01-01,FRANKFORT PARK FARM AGENT,,,,NOT SOLD,,,,60000,,,,,T,HTML,,JANIS'S JOY,TIZ THE LAW,BROKEN VOW,
,2023,Y,23FTKNOV,2023-11-07,1,1,6,6,No Horse,No Horse,,,2023-03-02,2023,0,B,F,,W,,,MD,BOLT D'ORO,BOLT D'ORO,JENNEMILY,JENNEMILY,STRONG MANDATE,STRONG MANDATE,,,,0,,,1901-01-01,BLUEGRASS THOROUGHBRED SERVICES INC. AGENT,,,,OUT,,,,0,,,,,T,HTML,,JENNEMILY,BOLT D'ORO,STRONG MANDATE,
,2023,Y,23FTKNOV,2023-11-07,1,1,7,7,No Horse,No Horse,,,2023-03-13,2023,0,DKB,F,,W,,,IN,MIDNIGHT LUTE,MIDNIGHT LUTE,JUST FABULOUS,JUST FABULOUS,INCLUDE,INCLUDE,,,,0,,,1901-01-01,WYNNSTAY SALES AGENT V,,,,NOT SOLD,,,,27000,,,,,T,HTML,,JUST FABULOUS,MIDNIGHT LUTE,INCLUDE,
,2023,Y,23FTKNOV,2023-11-07,1,1,8,8,No Horse,No Horse,,,2023-03-14,2023,0,DKB,C,,W,,,KY,GHOSTZAPPER,GHOSTZAPPER,KATIE'S KEEPSAKE,KATIE'S KEEPSAKE,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,,1901-01-01,FOUR STAR SALES AGENT FOR D.C. GOFF,,,,GEORGE SHARP,,,,175000,,https://youtu.be/bC4GsHyOPCQ,,,T,HTML,,KATIE'S KEEPSAKE,GHOSTZAPPER,MEDAGLIA D'ORO,
,2023,Y,23FTKNOV,2023-11-07,1,1,9,9,No Horse,No Horse,,,2023-01-25,2023,0,DKB,C,,W,,,KY,MAXFIELD,MAXFIELD,LA BELLE CAT,LA BELLE CAT,TALE OF THE CAT,TALE OF THE CAT,,,,0,,,1901-01-01,CLIFTON FARM LLC AGENT,,,,GEB BLOODSTOCK,,,,80000,,,,,T,HTML,,LA BELLE CAT,MAXFIELD,TALE OF THE CAT,
,2023,Y,23FTKNOV,2023-11-07,1,1,10,10,No Horse,No Horse,,,2023-03-05,2023,0,CH,F,,W,,,KY,LEXITONIAN,LEXITONIAN,LADY FIFTY TWO,LADY FIFTY TWO,KODIAK KOWBOY,KODIAK KOWBOY,,,,0,,,1901-01-01,WYNNSTAY SALES AGENT,,,,JOHNSON CATTLE CO.,,,,100000,,,,,T,HTML,,LADY FIFTY TWO,LEXITONIAN,KODIAK KOWBOY,
,2023,Y,23FTKNOV,2023-11-07,1,1,11,11,No Horse,No Horse,,,2023-04-03,2023,0,CH,C,,W,,,KY,LIAM'S MAP,LIAM'S MAP,LADY HESTER,LADY HESTER,BERNARDINI,BERNARDINI,,,,0,,,1901-01-01,FRANKFORT PARK FARM AGENT,,,,LOLLY POP STUD,,,,70000,,,,,T,HTML,,LADY HESTER,LIAM'S MAP,BERNARDINI,
,2023,Y,23FTKNOV,2023-11-07,1,1,12,12,No Horse,No Horse,,,2023-02-21,2023,0,CH,F,,W,,,KY,MUNNINGS,MUNNINGS,LASTOFTHSUMMERWINE,LASTOFTHSUMMERWINE,SKY MESA,SKY MESA,,,,0,,,1901-01-01,FOUR STAR SALES AGENT,,,,OLDHAM BLOODSTOCK,,,,125000,,,,,T,HTML,,LASTOFTHSUMMERWINE,MUNNINGS,SKY MESA,
,2023,Y,23FTKNOV,2023-11-07,1,1,13,13,No Horse,No Horse,,,2023-04-07,2023,0,B,F,,W,,,KY,CHARLATAN,CHARLATAN,LATE NIGHT POW WOW,LATE NIGHT POW WOW,FIBER SONDE,FIBER SONDE,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXXVII,,,,PB STABLES,,,,250000,,,,,T,HTML,,LATE NIGHT POW WOW,CHARLATAN,FIBER SONDE,
,2023,Y,23FTKNOV,2023-11-07,1,1,14,14,No Horse,No Horse,,,2023-03-18,2023,0,GRR,F,,W,,,KY,PRACTICAL JOKE,PRACTICAL JOKE,LOUDLY,LOUDLY,WAR FRONT,WAR FRONT,,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT V,,,,NOT SOLD,,,,70000,,,,,T,HTML,,LOUDLY,PRACTICAL JOKE,WAR FRONT,
,2023,Y,23FTKNOV,2023-11-07,1,1,15,15,No Horse,No Horse,,,2023-03-13,2023,0,CH,F,,W,,,KY,TIZ THE LAW,TIZ THE LAW,LUNA ROSA,LUNA ROSA,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,EATON SALES AGENT,,,,NOT SOLD,,,,245000,,https://vimeo.com/879996892,,,T,HTML,,LUNA ROSA,TIZ THE LAW,MALIBU MOON,
,2023,Y,23FTKNOV,2023-11-07,1,1,16,16,No Horse,No Horse,,,2023-04-12,2023,0,CH,F,,W,,,FL,TAPIT,TAPIT,MAE NEVER NO (IRE),MAE NEVER NO (IRE),NO NAY NEVER,NO NAY NEVER,,,,0,,,1901-01-01,GAINESWAY AGENT FOR BRIDLEWOOD FARM,,,,OUT,,,,0,,,,,T,HTML,,MAE NEVER NO (IRE),TAPIT,NO NAY NEVER,
,2023,Y,23FTKNOV,2023-11-07,1,1,17,17,No Horse,No Horse,,,2023-02-18,2023,0,CH,C,,W,,,PA,JUSTIFY,JUSTIFY,MAHKAMA,MAHKAMA,BERNARDINI,BERNARDINI,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XLIII,,,,C & S THOROUGHBREDS AGENT,,,,150000,,,,,T,HTML,,MAHKAMA,JUSTIFY,BERNARDINI,
,2023,Y,23FTKNOV,2023-11-07,1,1,18,18,No Horse,No Horse,,,2023-03-15,2023,0,B,F,,W,,,KY,MCKINZIE,MCKINZIE,MAJESTIC MISS,MAJESTIC MISS,MAJESTIC WARRIOR,MAJESTIC WARRIOR,,,,0,,,1901-01-01,FORBUSH FARM,,,,ALMERA FARM,,,,80000,,,,,T,HTML,,MAJESTIC MISS,MCKINZIE,MAJESTIC WARRIOR,
,2023,Y,23FTKNOV,2023-11-07,1,1,19,19,No Horse,No Horse,,,2023-02-08,2023,0,DKB,C,,W,,,MD,YAUPON,YAUPON,MAKE AMENDS,MAKE AMENDS,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,BLUEGRASS THOROUGHBRED SERVICES INC. AGENT,,,,OUT,,,,0,,,,,T,HTML,,MAKE AMENDS,YAUPON,MALIBU MOON,
,2023,Y,23FTKNOV,2023-11-07,1,1,20,20,No Horse,No Horse,,,2023-01-28,2023,0,DKB,F,,W,,,KY,YAUPON,YAUPON,MALIBU MISCHIEF,MALIBU MISCHIEF,GOLDENCENTS,GOLDENCENTS,,,,0,,,1901-01-01,PARAMOUNT SALES AGENT I,,,,ENFUEGO STABLES,,,,105000,,,,,T,HTML,,MALIBU MISCHIEF,YAUPON,GOLDENCENTS,
,2023,Y,23FTKNOV,2023-11-07,1,1,21,21,No Horse,No Horse,,,2023-03-16,2023,0,CH,C,,W,,,IN,TIZ THE LAW,TIZ THE LAW,MAMA MARY,MAMA MARY,BODEMEISTER,BODEMEISTER,,,,0,,,1901-01-01,WYNNSTAY SALES AGENT III,,,,C F A,,,,35000,,,,,T,HTML,,MAMA MARY,TIZ THE LAW,BODEMEISTER,
,2023,Y,23FTKNOV,2023-11-07,1,1,22,22,UNRIVALED TIME,UNRIVALED TIME,,,2023-02-07,2023,0,B,C,,W,,,CA,NOT THIS TIME,NOT THIS TIME,MARGOT MACHANCE (GB),MARGOT MACHANCE (GB),CREACHADOIR (IRE),CREACHADOIR (IRE),,,,0,,,1901-01-01,EATON SALES AGENT,,,,OUT,,,,0,,,,,T,HTML,,MARGOT MACHANCE (GB),NOT THIS TIME,CREACHADOIR (IRE),
,2023,Y,23FTKNOV,2023-11-07,1,1,23,23,No Horse,No Horse,,,2023-02-07,2023,0,B,F,,W,,,KY,ARMY MULE,ARMY MULE,MATISI,MATISI,MIDNIGHT LUTE,MIDNIGHT LUTE,,,,0,,,1901-01-01,EATON SALES AGENT,,,,CAVALIER B/S,,,,95000,,,,,T,HTML,,MATISI,ARMY MULE,MIDNIGHT LUTE,
,2023,Y,23FTKNOV,2023-11-07,1,1,24,24,No Horse,No Horse,,,2023-01-26,2023,0,CH,F,,W,,,KY,GOOD MAGIC,GOOD MAGIC,MELANIAS MOON,MELANIAS MOON,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,WYNNSTAY SALES AGENT IV,,,,OUT,,,,0,,,,,T,HTML,,MELANIAS MOON,GOOD MAGIC,MALIBU MOON,
,2023,Y,23FTKNOV,2023-11-07,1,1,25,25,No Horse,No Horse,,,2023-03-23,2023,0,B,C,,W,,,KY,MAXFIELD,MAXFIELD,MEMA,MEMA,UNBRIDLED'S SONG,UNBRIDLED'S SONG,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XV,,,,TAYLOR MADE FARM,,,,65000,,,,,T,HTML,,MEMA,MAXFIELD,UNBRIDLED'S SONG,
,2023,Y,23FTKNOV,2023-11-07,1,1,26,26,No Horse,No Horse,,,2023-01-19,2023,0,DKB,C,,W,,,FL,GIRVIN,GIRVIN,MIMI'S SHOT,MIMI'S SHOT,TRAPPE SHOT,TRAPPE SHOT,,,,0,,,1901-01-01,STUART MORRIS AGENT III,,,,SWEETGUM FARM,,,,60000,,,,,T,HTML,,MIMI'S SHOT,GIRVIN,TRAPPE SHOT,
,2023,Y,23FTKNOV,2023-11-07,1,1,27,27,No Horse,No Horse,,,2023-03-03,2023,0,DKB,F,,W,,,KY,NOT THIS TIME,NOT THIS TIME,MISS AFFARE D'ORO,MISS AFFARE D'ORO,MEDAGLIA D'ORO,MEDAGLIA D'ORO,,,,0,,,1901-01-01,HIGHGATE SALES AGENT IV,,,,CSWV,,,,150000,,,,,T,HTML,,MISS AFFARE D'ORO,NOT THIS TIME,MEDAGLIA D'ORO,
,2023,Y,23FTKNOV,2023-11-07,1,1,28,28,No Horse,No Horse,,,2023-03-03,2023,0,B,C,,W,,,KY,QUALITY ROAD,QUALITY ROAD,MISS SUNSET,MISS SUNSET,INTO MISCHIEF,INTO MISCHIEF,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXXVII,,,,CAVALIER B/S,,,,335000,,,,,T,HTML,,MISS SUNSET,QUALITY ROAD,INTO MISCHIEF,
,2023,Y,23FTKNOV,2023-11-07,1,1,29,29,No Horse,No Horse,,,2023-02-22,2023,0,B,C,,W,,,KY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,MODACIOUS,MODACIOUS,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,GAINESWAY AGENT VI,,,,ELKDALE FARM,,,,280000,,,,,T,HTML,,MODACIOUS,MACLEAN'S MUSIC,UNCLE MO,
,2023,Y,23FTKNOV,2023-11-07,1,1,30,30,No Horse,No Horse,,,2023-04-08,2023,0,CH,C,,W,,,KY,GOOD MAGIC,GOOD MAGIC,MORNING LIGHT,MORNING LIGHT,UNION RAGS,UNION RAGS,,,,0,,,1901-01-01,DARBY DAN FARM AGENT I,,,,NOT SOLD,,,,95000,,,,,T,HTML,,MORNING LIGHT,GOOD MAGIC,UNION RAGS,
,2023,Y,23FTKNOV,2023-11-07,1,1,31,31,No Horse,No Horse,,,2023-04-21,2023,0,CH,C,,W,,,KY,VOLATILE,VOLATILE,MOVIE SCORE,MOVIE SCORE,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,ELITE AGENT,,,,OUT,,,,0,,,,,T,HTML,,MOVIE SCORE,VOLATILE,MALIBU MOON,
,2023,Y,23FTKNOV,2023-11-07,1,1,32,32,No Horse,No Horse,,,2023-01-14,2023,0,B,C,,W,,,KY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,NAVY LADY,NAVY LADY,STREET SENSE,STREET SENSE,,,,0,,,1901-01-01,SPRUCETON FARM LLC AGENT,,,,BIG BEAR BLOODSTOCK,,,,110000,,,,,T,HTML,,NAVY LADY,MACLEAN'S MUSIC,STREET SENSE,
,2023,Y,23FTKNOV,2023-11-07,1,1,33,33,No Horse,No Horse,,,2023-01-28,2023,0,B,F,,W,,,KY,PRACTICAL JOKE,PRACTICAL JOKE,NEVER GROW OLD,NEVER GROW OLD,SCAT DADDY,SCAT DADDY,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT FOR GRANTLEY ACRES,,,,SPRINGHOUSE FARM,,,,245000,,,,,T,HTML,,NEVER GROW OLD,PRACTICAL JOKE,SCAT DADDY,
,2023,Y,23FTKNOV,2023-11-07,1,1,34,34,No Horse,No Horse,,,2023-04-21,2023,0,B,C,,W,,,KY,VIOLENCE,VIOLENCE,NOBLAME,NOBLAME,BLAME,BLAME,,,,0,,,1901-01-01,BUCK POND FARM (DOUGLAS S. ARNOLD) AGENT,,,,OUT,,,,0,,,,,T,HTML,,NOBLAME,VIOLENCE,BLAME,
,2023,Y,23FTKNOV,2023-11-07,1,1,35,35,No Horse,No Horse,,,2023-03-23,2023,0,CH,F,,W,,,PA,JUSTIFY,JUSTIFY,NORTHERN BEAUTY,NORTHERN BEAUTY,MUNNINGS,MUNNINGS,,,,0,,,1901-01-01,WARRENDALE SALES AGENT I,,,,NOT SOLD,,,,200000,,,,,T,HTML,,NORTHERN BEAUTY,JUSTIFY,MUNNINGS,
,2023,Y,23FTKNOV,2023-11-07,1,1,36,36,No Horse,No Horse,,,2023-05-01,2023,0,B,C,,W,,,KY,MODERNIST,MODERNIST,ONE MORE WILD RIDE,ONE MORE WILD RIDE,WILDCAT HEIR,WILDCAT HEIR,,,,0,,,1901-01-01,FRANKFORT PARK FARM AGENT,,,,NOT SOLD,,,,24000,,,,,T,HTML,,ONE MORE WILD RIDE,MODERNIST,WILDCAT HEIR,
,2023,Y,23FTKNOV,2023-11-07,1,1,37,37,No Horse,No Horse,,,2023-02-10,2023,0,B,C,,W,,,KY,VIOLENCE,VIOLENCE,PARISIENNE (BRZ),PARISIENNE (BRZ),FIRST AMERICAN,FIRST AMERICAN,,,,0,,,1901-01-01,STUART MORRIS AGENT FOR HIGHCLERE,,,,WILDRIDGE BLOODSTOCK,,,,75000,,,,,T,HTML,,PARISIENNE (BRZ),VIOLENCE,FIRST AMERICAN,
,2023,Y,23FTKNOV,2023-11-07,1,1,38,38,No Horse,No Horse,,,2023-02-14,2023,0,DKB,C,,W,,,KY,ROCK YOUR WORLD,ROCK YOUR WORLD,POLAR PLUNGE,POLAR PLUNGE,SUCCESSFUL APPEAL,SUCCESSFUL APPEAL,,,,0,,,1901-01-01,VINERY SALES AGENT IV,,,,MACHMER HALL,,,,85000,,,,,T,HTML,,POLAR PLUNGE,ROCK YOUR WORLD,SUCCESSFUL APPEAL,
,2023,Y,23FTKNOV,2023-11-07,1,1,39,39,No Horse,No Horse,,,2023-03-12,2023,0,B,C,,W,,,KY,OMAHA BEACH,OMAHA BEACH,PROMISE OF SPRING,PROMISE OF SPRING,DROSSELMEYER,DROSSELMEYER,,,,0,,,1901-01-01,POPE MCLEAN (CRESTWOOD FARM) AGENT I,,,,NOT SOLD,,,,205000,,,,,T,HTML,,PROMISE OF SPRING,OMAHA BEACH,DROSSELMEYER,
,2023,Y,23FTKNOV,2023-11-07,1,1,40,40,No Horse,No Horse,,,2023-02-09,2023,0,GRR,C,,W,,,KY,TACITUS,TACITUS,QUITE A SECRET,QUITE A SECRET,LIAISON,LIAISON,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XII,,,,BENTLEY STABLE,,,,35000,,,,,T,HTML,,QUITE A SECRET,TACITUS,LIAISON,
,2023,Y,23FTKNOV,2023-11-07,1,1,41,41,No Horse,No Horse,,,2023-04-07,2023,0,DKB,C,,W,,,KY,MUNNINGS,MUNNINGS,RANDIE'S LEGEND,RANDIE'S LEGEND,BENCHMARK,BENCHMARK,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT FOR HNR NOTHHAFT HORSERACING LLC,,,,NOT SOLD,,,,135000,,,,,T,HTML,,RANDIE'S LEGEND,MUNNINGS,BENCHMARK,
,2023,Y,23FTKNOV,2023-11-07,1,1,42,42,No Horse,No Horse,,,2023-04-19,2023,0,B,F,,W,,,KY,MACLEAN'S MUSIC,MACLEAN'S MUSIC,THE WAR DEPARTMENT,THE WAR DEPARTMENT,LOST SOLDIER,LOST SOLDIER,,,,0,,,1901-01-01,VINERY SALES AGENT VI,,,,OUT,,,,0,,,,,T,HTML,,THE WAR DEPARTMENT,MACLEAN'S MUSIC,LOST SOLDIER,
,2023,Y,23FTKNOV,2023-11-07,1,1,43,43,No Horse,No Horse,,,2023-01-29,2023,0,CH,C,,W,,,KY,GOOD MAGIC,GOOD MAGIC,RAYON DE LUNE,RAYON DE LUNE,MALIBU MOON,MALIBU MOON,,,,0,,,1901-01-01,BLUEWATER SALES LLC AGENT IX,,,,NOT SOLD,,,,230000,,,,,T,HTML,,RAYON DE LUNE,GOOD MAGIC,MALIBU MOON,
,2023,Y,23FTKNOV,2023-11-07,1,1,44,44,No Horse,No Horse,,,2023-01-22,2023,0,B,F,,W,,,PA,ARMY MULE,ARMY MULE,SECRET DELIGHT,SECRET DELIGHT,PIONEEROF THE NILE,PIONEEROF THE NILE,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XLIII,,,,OUT,,,,0,,,,,T,HTML,,SECRET DELIGHT,ARMY MULE,PIONEEROF THE NILE,
,2023,Y,23FTKNOV,2023-11-07,1,1,45,45,No Horse,No Horse,,,2023-03-25,2023,0,GRR,F,,W,,,KY,ESSENTIAL QUALITY,ESSENTIAL QUALITY,SHE CAT,SHE CAT,BLUEGRASS CAT,BLUEGRASS CAT,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XV,,,,NOT SOLD,,,,140000,,,,,T,HTML,,SHE CAT,ESSENTIAL QUALITY,BLUEGRASS CAT,
,2023,Y,23FTKNOV,2023-11-07,1,1,46,46,No Horse,No Horse,,,2023-03-27,2023,0,B,C,,W,,,KY,MUNNINGS,MUNNINGS,SHOW ME,SHOW ME,LEMON DROP KID,LEMON DROP KID,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT VII,,,,GAVIN O CONNORAGENT FOR JOHN STEWART,,,,350000,,,,,T,HTML,,SHOW ME,MUNNINGS,LEMON DROP KID,
,2023,Y,23FTKNOV,2023-11-07,1,1,47,47,No Horse,No Horse,,,2023-02-23,2023,0,B,C,,W,,,KY,KNICKS GO,KNICKS GO,SIEMPRE MI AMOR,SIEMPRE MI AMOR,UNCLE MO,UNCLE MO,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXXIV,,,,CASH BLOODSTOCK,,,,220000,,,,,T,HTML,,SIEMPRE MI AMOR,KNICKS GO,UNCLE MO,
,2023,Y,23FTKNOV,2023-11-07,1,1,48,48,No Horse,No Horse,,,2023-02-23,2023,0,B,C,,W,,,KY,INTO MISCHIEF,INTO MISCHIEF,SIPPICAN HARBOR,SIPPICAN HARBOR,ORB,ORB,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XVIII,,,,NOT SOLD,,,,485000,,,,,T,HTML,,SIPPICAN HARBOR,INTO MISCHIEF,ORB,
,2023,Y,23FTKNOV,2023-11-07,1,1,49,49,No Horse,No Horse,,,2023-04-14,2023,0,B,C,,W,,,KY,AUTHENTIC,AUTHENTIC,SISTER BLUES,SISTER BLUES,PIONEEROF THE NILE,PIONEEROF THE NILE,,,,0,,,1901-01-01,VINERY SALES AGENT V,,,,OUT,,,,0,,,,,T,HTML,,SISTER BLUES,AUTHENTIC,PIONEEROF THE NILE,
,2023,Y,23FTKNOV,2023-11-07,1,1,50,50,No Horse,No Horse,,,2023-03-08,2023,0,DKB,F,,W,,,KY,CANDY RIDE (ARG),CANDY RIDE (ARG),SMOOTH PATH,SMOOTH PATH,SCAT DADDY,SCAT DADDY,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT FOR GRANTLEY ACRES,,,,OUT,,,,0,,,,,T,HTML,,SMOOTH PATH,CANDY RIDE (ARG),SCAT DADDY,
,2023,Y,23FTKNOV,2023-11-07,1,1,51,51,No Horse,No Horse,,,2023-03-11,2023,0,DKB,C,,W,,,KY,GUN RUNNER,GUN RUNNER,SNOWY WINTER,SNOWY WINTER,ELUSIVE QUALITY,ELUSIVE QUALITY,,,,0,,,1901-01-01,EATON SALES AGENT,,,,AAA THOROUGHBREDS,,,,470000,,,,,T,HTML,,SNOWY WINTER,GUN RUNNER,ELUSIVE QUALITY,
,2023,Y,23FTKNOV,2023-11-07,1,1,52,52,No Horse,No Horse,,,2023-02-06,2023,0,B,F,,W,,,KY,CHARLATAN,CHARLATAN,SOOT Z,SOOT Z,EMPIRE MAKER,EMPIRE MAKER,,,,0,,,1901-01-01,EATON SALES AGENT,,,,MIKE G RUTHERFORD,,,,220000,,,,,T,HTML,,SOOT Z,CHARLATAN,EMPIRE MAKER,
,2023,Y,23FTKNOV,2023-11-07,1,1,53,53,No Horse,No Horse,,,2023-05-04,2023,0,B,C,,W,,,KY,MAXFIELD,MAXFIELD,SOPHIA'S SONG,SOPHIA'S SONG,BELLAMY ROAD,BELLAMY ROAD,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XLII,,,,OUT,,,,0,,,,,T,HTML,,SOPHIA'S SONG,MAXFIELD,BELLAMY ROAD,
,2023,Y,23FTKNOV,2023-11-07,1,1,54,54,No Horse,No Horse,,,2023-02-17,2023,0,B,F,,W,,,KY,MUNNINGS,MUNNINGS,SORORITY ROW,SORORITY ROW,THE FACTOR,THE FACTOR,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT FOR GRANTLEY ACRES,,,,EL SCOTT,,,,125000,,,,,T,HTML,,SORORITY ROW,MUNNINGS,THE FACTOR,
,2023,Y,23FTKNOV,2023-11-07,1,1,55,55,No Horse,No Horse,,,2023-03-28,2023,0,B,F,,W,,,IA,BLAME,BLAME,SPANKER,SPANKER,CAPE BLANCO (IRE),CAPE BLANCO (IRE),,,,0,,,1901-01-01,WYNNSTAY SALES AGENT I,,,,JACKIE WOMMACK,,,,90000,,,,,T,HTML,,SPANKER,BLAME,CAPE BLANCO (IRE),
,2023,Y,23FTKNOV,2023-11-07,1,1,56,56,No Horse,No Horse,,,2023-02-05,2023,0,B,C,,W,,,KY,YAUPON,YAUPON,SPANXAMILLION,SPANXAMILLION,STREET CRY (IRE),STREET CRY (IRE),,,,0,,,1901-01-01,WYNNSTAY SALES AGENT I,,,,DKW STABLES,,,,110000,,,,,T,HTML,,SPANXAMILLION,YAUPON,STREET CRY (IRE),
,2023,Y,23FTKNOV,2023-11-07,1,1,57,57,No Horse,No Horse,,,2023-02-14,2023,0,B,F,,W,,,KY,MORE THAN READY,MORE THAN READY,STELLA BELLISSIMA (IRE),STELLA BELLISSIMA (IRE),SEA THE STARS (IRE),SEA THE STARS (IRE),,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT FOR GRANTLEY ACRES,,,,MUIR HUT LLC,,,,285000,,,,,T,HTML,,STELLA BELLISSIMA (IRE),MORE THAN READY,SEA THE STARS (IRE),
,2023,Y,23FTKNOV,2023-11-07,1,1,58,58,No Horse,No Horse,,,2023-03-09,2023,0,CH,C,,W,,,KY,RAGING BULL (FR),RAGING BULL (FR),STELLAR BABY,STELLAR BABY,BRAHMS,BRAHMS,,,,0,,,1901-01-01,GAINESWAY AGENT VII,,,,GOLDEN STAR FARM,,,,100000,,,,,T,HTML,,STELLAR BABY,RAGING BULL (FR),BRAHMS,
,2023,Y,23FTKNOV,2023-11-07,1,1,59,59,No Horse,No Horse,,,2023-02-27,2023,0,B,F,,W,,,KY,UNCLE MO,UNCLE MO,STOPSHOPPINGMARIA,STOPSHOPPINGMARIA,MORE THAN READY,MORE THAN READY,,,,0,,,1901-01-01,HIGHGATE SALES AGENT III,,,,STOCK THOROUGHBREDS,,,,450000,,,,,T,HTML,,STOPSHOPPINGMARIA,UNCLE MO,MORE THAN READY,
,2023,Y,23FTKNOV,2023-11-07,1,1,60,60,No Horse,No Horse,,,2023-02-17,2023,0,B,F,,W,,,OH,JUSTIFY,JUSTIFY,STORM RAVEN,STORM RAVEN,BODEMEISTER,BODEMEISTER,,,,0,,,1901-01-01,BALLYSAX BLOODSTOCK AGENT I,,,,LEGACY RANCH INC,,,,190000,,,,,T,HTML,,STORM RAVEN,JUSTIFY,BODEMEISTER,
,2023,Y,23FTKNOV,2023-11-07,1,1,61,61,No Horse,No Horse,,,2023-02-22,2023,0,CH,C,,W,,,KY,NOT THIS TIME,NOT THIS TIME,STYLISHLY,STYLISHLY,SPEIGHTSTOWN,SPEIGHTSTOWN,,,,0,,,1901-01-01,TAYLOR MADE SALES AGENCY AGENT XXI,,,,CHERRY KNOLL FARM,,,,270000,,,,,T,HTML,,STYLISHLY,NOT THIS TIME,SPEIGHTSTOWN,
