SALEYEAR,SALETYPE,SALECODE,BOOK,DAY,SALEDATE,HIP,HIPNUM,HORSE,CHORSE,RATING,TATTOO,DATEFOAL,AGE,COLOR,SEX,GAIT,TYPE,RECORD,ET,ELIG,SIRE,CSIRE,DAM,CDAM,SIREOFDAM,CSIREOFDAM,DAMOFDAM,CDAMOFDAM,DAMTATT,DAMYOF,DDAMTATT,BREDTO,LASTBRED,CONSLNAME,CONSNO,PEMCODE,PURFNAME,PURLNAME,SBCITY,SBSTATE,SBCOUNTRY,PRICE,CURRENCY,URL,NFFM,PRIVATESALE,BREED,YEARFOAL,UTT,STATUS,TDAM,tSire,tSireofdam
2022,M,22KEEJAN,1,4,2022-01-13,1431,1431,Taylors Magic,Taylors Magic,,,2021-04-10,3,CH,F,,Y,,,,Carpe Diem,Carpe Diem,Ms Magic,Ms Magic,,,,,,0,,,1901-01-01,"Vinery Sales, Agent V ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Ms Magic,Carpe Diem,
2022,M,22KEEJAN,1,4,2022-01-13,1432,1432,Ms Magic,Ms Magic,,,2016-03-04,8,DB/BR,M,,B,,,,Magician (IRE),Magician (IRE),Ms Arch Stanton,Ms Arch Stanton,,,,,,0,,Cloud Computing,2021-05-11,"Vinery Sales, Agent V ",,,,Dave McShane,,,,7000.0,,,,,T,2016,0.0,pregnant,Ms Arch Stanton,Magician (IRE),
2022,M,22KEEJAN,1,4,2022-01-13,1433,1433,Munnings Muse,Munnings Muse,,,2017-03-14,7,GR/RO,M,,B,,,,Munnings,Munnings,Matinee Express,Matinee Express,,,,,,0,,Mo Town,2021-05-10,"Lane's End, Agent ",,,,"R.N.A. (24,000)",,,,24000.0,,,,,T,2017,0.0,pregnant,Matinee Express,Munnings,
2022,M,22KEEJAN,1,4,2022-01-13,1434,1434,My Dior,My Dior,,,2018-03-01,6,B,F,,BRP,,,,Data Link,Data Link,My Chanel,My Chanel,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXII ",,,,"R.N.A. (17,000)",,,,17000.0,,,,,T,2018,0.0,,My Chanel,Data Link,
2022,M,22KEEJAN,1,4,2022-01-13,1435,1435,My Heart Sings,My Heart Sings,,,2017-03-18,7,CH,M,,BP,,,,Kitten's Joy,Kitten's Joy,Seeking the Heart,Seeking the Heart,,,,,,0,,,1901-01-01,"Patricia Clark, Agent I ",,,,Nursery Place,,,,60000.0,,,,,T,2017,0.0,,Seeking the Heart,Kitten's Joy,
2022,M,22KEEJAN,1,4,2022-01-13,1436,1436,You Proof,You Proof,,,2021-02-25,3,CH,F,,Y,,,,Preservationist,Preservationist,Mykindasaint,Mykindasaint,,,,,,0,,,1901-01-01,"Four Star Sales, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Mykindasaint,Preservationist,
2022,M,22KEEJAN,1,4,2022-01-13,1437,1437,My Lil Shamrock,My Lil Shamrock,,,2010-02-23,14,CH,M,,B,,,,City Zip,City Zip,Miss Blue Grass,Miss Blue Grass,,,,,,0,,Shancelot,2021-05-23,"Warrendale Sales, Agent II ",,,,Shelley Ritter,,,,2000.0,,,,,T,2010,0.0,pregnant,Miss Blue Grass,City Zip,
2022,M,22KEEJAN,1,4,2022-01-13,1438,1438,Notorious Sixohtwo,Notorious Sixohtwo,,,2021-05-14,3,DB/BR,C,,Y,,,,Preservationist,Preservationist,My Lil Shamrock,My Lil Shamrock,,,,,,0,,,1901-01-01,"Warrendale Sales, Agent II ",,,,Dr. Michael Robinson,,,,30000.0,,,,,T,2021,0.0,,My Lil Shamrock,Preservationist,
2022,M,22KEEJAN,1,4,2022-01-13,1439,1439,My Regime,My Regime,,,2012-02-17,13,DB/BR,M,,B,,,,Discreetly Mine,Discreetly Mine,Dream Regime,Dream Regime,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,"Far Cry Farm, Agent",,,,2500.0,,,,,T,2012,0.0,not mated,Dream Regime,Discreetly Mine,
2022,M,22KEEJAN,1,4,2022-01-13,1440,1440,Piccolo Diavolo,Piccolo Diavolo,,,2021-05-15,3,B    ,C,,Y,,,,Paynter,Paynter,My Regime,My Regime,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,John Julia,,,,17000.0,,,,,T,2021,0.0,,My Regime,Paynter,
2022,M,22KEEJAN,1,4,2022-01-13,1441,1441,My Boy Max,My Boy Max,,,2021-01-11,4,B    ,C,,Y,,,,Maximus Mischief,Maximus Mischief,My Tempo,My Tempo,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XL ",,,,Sheridan Rushton,,,,2500.0,,,,,T,2021,0.0,,My Tempo,Maximus Mischief,
2022,M,22KEEJAN,1,4,2022-01-13,1442,1442,Raison d'Amour,Raison d'Amour,,,2021-01-20,4,B,F,,Y,,,,Raison d'Etat,Raison d'Etat,Nadeshiko,Nadeshiko,,,,,,0,,,1901-01-01,"Ellen Caines, Agent II ",,,,Kevin Conto,,,,3000.0,,,,,T,2021,0.0,,Nadeshiko,Raison d'Etat,
2022,M,22KEEJAN,1,4,2022-01-13,1443,1443,Native One,Native One,,,2010-04-04,14,B,M,,B,,,,Indian Charlie,Indian Charlie,Lady Diplomat,Lady Diplomat,,,,,,0,,Instagrand,2021-06-04,"Vinery Sales, Agent XXXV ",,,,"Expoline Co., Ltd.",,,,22000.0,,,,,T,2010,0.0,pregnant,Lady Diplomat,Indian Charlie,
2022,M,22KEEJAN,1,4,2022-01-13,1444,1444,Neversaynoletsgo,Neversaynoletsgo,,,2017-04-12,7,CH,M,,BRP,,,,Include,Include,Queensguard,Queensguard,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXII ",,,,Out,,,,0.0,,,,,T,2017,0.0,,Queensguard,Include,
2022,M,22KEEJAN,1,4,2022-01-13,1445,1445,Orysokio,Orysokio,,,2021-04-15,3,CH   ,F,,Y,,,,Collected,Collected,Night Gem,Night Gem,,,,,,0,,,1901-01-01,Candy Meadows ,,,,"Jacob Nance, Agent",,,,8000.0,,,,,T,2021,0.0,,Night Gem,Collected,
2022,M,22KEEJAN,1,4,2022-01-13,1446,1446,Niko's Dream,Niko's Dream,,,2016-03-06,8,CH,M,,BP,,,,Central Banker,Central Banker,Adriatic Dream,Adriatic Dream,,,,,,0,,,1901-01-01,"Hidden Brook, Agent XVI ",,,,Thoreau LLC,,,,55000.0,,,,,T,2016,0.0,,Adriatic Dream,Central Banker,
2022,M,22KEEJAN,1,4,2022-01-13,1447,1447,Atmidnight,Atmidnight,,,2021-02-08,4,DB/BR,F,,Y,,,,Kantharos,Kantharos,No More Misery,No More Misery,,,,,,0,,,1901-01-01,"Stuart Morris, Agent for Highclere ",,,,"R.N.A. (47,000)",,,,47000.0,,,,,T,2021,0.0,,No More Misery,Kantharos,
2022,M,22KEEJAN,1,4,2022-01-13,1448,1448,No Brake Needed,No Brake Needed,,,2021-01-27,4,B,C,,Y,,,,Accelerate,Accelerate,No Name Needed,No Name Needed,,,,,,0,,,1901-01-01,"Eaton Sales, Agent ",,,,Out,,,,0.0,,,,,T,2021,0.0,,No Name Needed,Accelerate,
2022,M,22KEEJAN,1,4,2022-01-13,1449,1449,Super Sneaky,Super Sneaky,,,2021-01-24,4,B,F,,Y,,,,Preservationist,Preservationist,Noon Moon,Noon Moon,,,,,,0,,,1901-01-01,"Blandford Stud (Padraig Campion), Agent ",,,,Newberg Farm,,,,3000.0,,,,,T,2021,0.0,,Noon Moon,Preservationist,
2022,M,22KEEJAN,1,4,2022-01-13,1450,1450,Sun Azteca,Sun Azteca,,,2021-02-04,4,DB/BR,F,,Y,,,,Sharp Azteca,Sharp Azteca,Northern Netti,Northern Netti,,,,,,0,,,1901-01-01,"Eaton Sales, Agent ",,,,"R.N.A. (47,000)",,,,47000.0,,,,,T,2021,0.0,,Northern Netti,Sharp Azteca,
2022,M,22KEEJAN,1,4,2022-01-13,1451,1451,Lindysnotobnoxious,Lindysnotobnoxious,,,2021-03-20,3,DB/BR,F,,Y,,,,Flameaway,Flameaway,Obnoxious,Obnoxious,,,,,,0,,,1901-01-01,"Four Star Sales, Agent ",,,,Regan Wright,,,,6500.0,,,,,T,2021,0.0,,Obnoxious,Flameaway,
2022,M,22KEEJAN,1,4,2022-01-13,1452,1452,On Brilliant,On Brilliant,,,2018-03-09,6,DB/BR,F,,BRP,,,,Tale of the Cat,Tale of the Cat,One True Love (IRE),One True Love (IRE),,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXII ",,,,"R.N.A. (20,000)",,,,20000.0,,,,,T,2018,0.0,,One True Love (IRE),Tale of the Cat,
2022,M,22KEEJAN,1,4,2022-01-13,1453,1453,Bee a Wild One,Bee a Wild One,,,2021-02-05,4,B,C,,Y,,,,Bee Jersey,Bee Jersey,Oranges N Violets,Oranges N Violets,,,,,,0,,,1901-01-01,"Darby Dan Farm, Agent III ",,,,Finisterre Racing,,,,4000.0,,,,,T,2021,0.0,,Oranges N Violets,Bee Jersey,
2022,M,22KEEJAN,1,4,2022-01-13,1454,1454,Our Little Jewel,Our Little Jewel,,,2017-02-22,7,DB/BR,M,,BP,,,,Hat Trick (JPN),Hat Trick (JPN),Yourmajestyscrown,Yourmajestyscrown,,,,,,0,,,1901-01-01,"Warrendale Sales, Agent for Live Oak Stud ",,,,Thoro Ventures,,,,52000.0,,,,,T,2017,0.0,,Yourmajestyscrown,Hat Trick (JPN),
2022,M,22KEEJAN,1,4,2022-01-13,1455,1455,Parting Shot,Parting Shot,,,2013-04-15,11,B,M,,B,,,,Trappe Shot,Trappe Shot,Deputy G. G.,Deputy G. G.,,,,,,0,,Gift Box,2021-04-30,"Vinery Sales, Agent XI ",,,,Tommy Wente,,,,16000.0,,,,,T,2013,0.0,pregnant,Deputy G. G.,Trappe Shot,
2022,M,22KEEJAN,1,4,2022-01-13,1456,1456,Sour Appletini,Sour Appletini,,,2021-03-19,3,CH   ,F,,Y,,,,Central Banker,Central Banker,Parting Shot,Parting Shot,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XI ",,,,Joseph G. McMahon,,,,30000.0,,,,,T,2021,0.0,,Parting Shot,Central Banker,
2022,M,22KEEJAN,1,4,2022-01-13,1457,1457,Bella Skye,Bella Skye,,,2021-04-22,3,DB/BR,F,,Y,,,,Tonalist,Tonalist,Party Cat,Party Cat,,,,,,0,,,1901-01-01,"Trackside Farm (Tom Evans), Agent VII ",,,,Roger Chappell / Chappell Racing LLC,,,,7000.0,,,,,T,2021,0.0,,Party Cat,Tonalist,
2022,M,22KEEJAN,1,4,2022-01-13,1458,1458,Peach House,Peach House,,,2018-03-16,6,B,M,,B,,,,Goldencents,Goldencents,Cape Discovery,Cape Discovery,,,,,,0,,Gormley,2021-02-27,"Vinery Sales, Agent for Spendthrift Farm LLC ",,,,David Schmid - Nebraska,,,,2500.0,,,,,T,2018,0.0,pregnant,Cape Discovery,Goldencents,
2022,M,22KEEJAN,1,4,2022-01-13,1459,1459,Floating Beauty,Floating Beauty,,,2021-04-15,3,B    ,F,,Y,,,,Cloud Computing,Cloud Computing,Pea,Pea,,,,,,0,,,1901-01-01,"Trackside Farm (Tom Evans), Agent IV ",,,,Edy Gonzalez,,,,2500.0,,,,,T,2021,0.0,,Pea,Cloud Computing,
2022,M,22KEEJAN,1,4,2022-01-13,1460,1460,Pixel (FR),Pixel (FR),,,2018-04-29,6,DB/BR,F,,BP,,,,Kodiac (GB),Kodiac (GB),Mikkwa,Mikkwa,,,,,,0,,,1901-01-01,"Indian Creek, Agent ",,,,"Theta Holdings I, Inc.",,,,6000.0,,,,,T,2018,0.0,,Mikkwa,Kodiac (GB),
2022,M,22KEEJAN,1,4,2022-01-13,1461,1461,White Heat,White Heat,,,2021-04-10,3,GR/RO,F,,Y,,,,Flameaway,Flameaway,Platinum Bride,Platinum Bride,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Foundations Farm,,,,16000.0,,,,,T,2021,0.0,,Platinum Bride,Flameaway,
2022,M,22KEEJAN,1,4,2022-01-13,1462,1462,Playin N Traffic,Playin N Traffic,,,2016-03-12,8,GR/RO,M,,B,,,,Cross Traffic,Cross Traffic,Run Like Martha,Run Like Martha,,,,,,0,,Higher Power,2021-03-25,"Fort Christopher's Thoroughbreds LLC, Agent III ",,,,Out,,,,0.0,,,,,T,2016,0.0,pregnant,Run Like Martha,Cross Traffic,
2022,M,22KEEJAN,1,4,2022-01-13,1463,1463,Prequel,Prequel,,,2018-04-23,6,B    ,F,,BRP,,,,Kantharos,Kantharos,Previous,Previous,,,,,,0,,,1901-01-01,"Paramount Sales, Agent XXVIII ",,,,Anthony Tate,,,,5500.0,,,,,T,2018,0.0,,Previous,Kantharos,
2022,M,22KEEJAN,1,4,2022-01-13,1464,1464,Elder Mack,Elder Mack,,,2021-04-27,3,CH,C,,Y,,,,Lord Nelson,Lord Nelson,Promise to Peg,Promise to Peg,,,,,,0,,,1901-01-01,"Stuart Morris, Agent IX ",,,,Rick Rader,,,,10000.0,,,,,T,2021,0.0,,Promise to Peg,Lord Nelson,
2022,M,22KEEJAN,1,4,2022-01-13,1465,1465,Pumpkin Shell,Pumpkin Shell,,,2006-02-11,19,CH,M,,B,,,,Lion Heart,Lion Heart,Changing Ways,Changing Ways,,,,,,0,,Karakontie (JPN),2021-04-20,"Vinery Sales, Agent XII ",,,,"Baronne Farms, LLC",,,,12000.0,,,,,T,2006,0.0,pregnant,Changing Ways,Lion Heart,
2022,M,22KEEJAN,1,4,2022-01-13,1466,1466,S J Mater,S J Mater,,,2021-02-19,3,DB/BR,C,,Y,,,,Temple City,Temple City,Punky B,Punky B,,,,,,0,,,1901-01-01,"Four Star Sales, Agent ",,,,Paul M King,,,,4000.0,,,,,T,2021,0.0,,Punky B,Temple City,
2022,M,22KEEJAN,1,4,2022-01-13,1467,1467,She's Arodeoqueen,She's Arodeoqueen,,,2021-05-03,3,B,F,,Y,,,,Mucho Macho Man,Mucho Macho Man,Queenameina,Queenameina,,,,,,0,,,1901-01-01,"Alliance Sales Agency, Agent ",,,,"R.N.A. (17,000)",,,,17000.0,,,,,T,2021,0.0,,Queenameina,Mucho Macho Man,
2022,M,22KEEJAN,1,4,2022-01-13,1468,1468,Querelle,Querelle,,,2016-04-18,8,B,M,,BRP,,,,Violence,Violence,Orbital Affair,Orbital Affair,,,,,,0,,,1901-01-01,"Paramount Sales, Agent XVII ",,,,Glendalough at Dromoland,,,,220000.0,,,,,T,2016,0.0,,Orbital Affair,Violence,
2022,M,22KEEJAN,1,4,2022-01-13,1469,1469,Quick and Dirty,Quick and Dirty,,,2018-04-17,6,DB/BR,F,,BRP,,,,Palace Malice,Palace Malice,Naughtynaughtygirl,Naughtynaughtygirl,,,,,,0,,,1901-01-01,"Lisa and Tim Turney, Agent III ",,,,Out,,,,0.0,,,,,T,2018,0.0,,Naughtynaughtygirl,Palace Malice,
2022,M,22KEEJAN,1,4,2022-01-13,1470,1470,Quick Stone,Quick Stone,,,2021-04-19,3,CH,C,,Y,,,,Speightstown,Speightstown,Quick Release,Quick Release,,,,,,0,,,1901-01-01,"Claiborne Farm, Agent ",,,,Delta Bloodstock,,,,40000.0,,,,,T,2021,0.0,,Quick Release,Speightstown,
2022,M,22KEEJAN,1,4,2022-01-13,1471,1471,My Maybelenne,My Maybelenne,,,2021-04-12,3,GR/RO,F,,Y,,,,Klimt,Klimt,Rags o' Gold,Rags o' Gold,,,,,,0,,,1901-01-01,"Four Star Sales, Agent ",,,,"O. V. """,,,,4500.0,,,,,T,2021,0.0,,Rags o' Gold,Klimt,
2022,M,22KEEJAN,1,4,2022-01-13,1472,1472,Raider,Raider,,,2015-04-20,9,DB/BR,M,,BRP,,,,Stephanotis,Stephanotis,Montero,Montero,,,,,,0,,,1901-01-01,"Mill Ridge Sales, Agent ",,,,Thoreau LLC,,,,32000.0,,,,,T,2015,0.0,,Montero,Stephanotis,
2022,M,22KEEJAN,1,4,2022-01-13,1473,1473,River Dance,River Dance,,,2020-02-22,4,B,F,,BRP,,,,Tonalist,Tonalist,Rapid Rhythm,Rapid Rhythm,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Freebrook Racing,,,,13000.0,,,,,T,2020,0.0,,Rapid Rhythm,Tonalist,
2022,M,22KEEJAN,1,4,2022-01-13,1474,1474,Joe Shiesty,Joe Shiesty,,,2021-02-23,3,B,C,,Y,,,,Air Force Blue,Air Force Blue,Ready to Unleash,Ready to Unleash,,,,,,0,,,1901-01-01,"Paramount Sales, Agent XI ",,,,Halvorson Bloodstock,,,,16000.0,,,,,T,2021,0.0,,Ready to Unleash,Air Force Blue,
2022,M,22KEEJAN,1,4,2022-01-13,1475,1475,Lady On the Go,Lady On the Go,,,2021-01-15,4,B    ,F,,Y,,,,Leofric,Leofric,Reddaxle,Reddaxle,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XIX ",,,,Jenns Stable,,,,6000.0,,,,,T,2021,0.0,,Reddaxle,Leofric,
2022,M,22KEEJAN,1,4,2022-01-13,1476,1476,Seau n'Tap,Seau n'Tap,,,2021-03-12,3,DB/BR,F,,Y,,,,Tapizar,Tapizar,Red White and Blu,Red White and Blu,,,,,,0,,,1901-01-01,"Alliance Sales Agency, Agent ",,,,"R.N.A. (9,500)",,,,9500.0,,,,,T,2021,0.0,,Red White and Blu,Tapizar,
2022,M,22KEEJAN,1,4,2022-01-13,1477,1477,Maintain,Maintain,,,2021-04-11,3,B    ,C,,Y,,,,Speightster,Speightster,Relax,Relax,,,,,,0,,,1901-01-01,"James B. Keogh (Grovendale), Agent IV ",,,,James Pig,,,,14000.0,,,,,T,2021,0.0,,Relax,Speightster,
2022,M,22KEEJAN,1,4,2022-01-13,1478,1478,Remarkable Moon,Remarkable Moon,,,2009-02-18,16,CH,M,,B,,,,Lemon Drop Kid,Lemon Drop Kid,Moravia,Moravia,,,,,,0,,,1901-01-01,"Paramount Sales, Agent IX ",,,,VisionStar Ventures,,,,6000.0,,,,,T,2009,0.0,not mated,Moravia,Lemon Drop Kid,
2022,M,22KEEJAN,1,4,2022-01-13,1479,1479,Roan Inish,Roan Inish,,,2007-03-24,17,DB/BR,M,,B,,,,Elusive Quality,Elusive Quality,Inish Glora,Inish Glora,,,,,,0,,Clearly Now,2021-03-05,"Considine Farm, Agent ",,,,"McMahon & Hill Bloodstock, LLC",,,,12000.0,,,,,T,2007,0.0,pregnant,Inish Glora,Elusive Quality,
2022,M,22KEEJAN,1,4,2022-01-13,1480,1480,Rosenow,Rosenow,,,2021-04-17,3,DB/BR,C,,Y,,,,Karakontie (JPN),Karakontie (JPN),Rosengaard,Rosengaard,,,,,,0,,,1901-01-01,"Brookdale Sales, Agent for Vossfeld Bloodstock ",,,,Case Erwin,,,,3000.0,,,,,T,2021,0.0,,Rosengaard,Karakontie (JPN),
2022,M,22KEEJAN,1,4,2022-01-13,1481,1481,Ricky Wannabe,Ricky Wannabe,,,2021-05-03,3,B    ,C,,Y,,,,Upstart,Upstart,Royal Song Dancer,Royal Song Dancer,,,,,,0,,,1901-01-01,"Paramount Sales, Agent IV ",,,,Sugar Stable,,,,3000.0,,,,,T,2021,0.0,,Royal Song Dancer,Upstart,
2022,M,22KEEJAN,1,4,2022-01-13,1482,1482,Royalty,Royalty,,,2010-05-16,14,B,M,,B,,,,Birdstone,Birdstone,Hong Kong Squall,Hong Kong Squall,,,,,,0,,Unified,2021-05-18,"Four Star Sales, Agent ",,,,Out,,,,0.0,,,,,T,2010,0.0,pregnant,Hong Kong Squall,Birdstone,
2022,M,22KEEJAN,1,4,2022-01-13,1483,1483,Time to Bolt,Time to Bolt,,,2021-04-26,3,DB/BR,C,,Y,,,,Bolt d'Oro,Bolt d'Oro,Rozzie,Rozzie,,,,,,0,,,1901-01-01,"Scott Mallory, Agent VI ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Rozzie,Bolt d'Oro,
2022,M,22KEEJAN,1,4,2022-01-13,1484,1484,Rutabaga,Rutabaga,,,2018-03-02,6,B,F,,BRP,,,,Congrats,Congrats,Taro,Taro,,,,,,0,,,1901-01-01,"Lane's End, Agent ",,,,Out,,,,0.0,,,,,T,2018,0.0,,Taro,Congrats,
2022,M,22KEEJAN,1,4,2022-01-13,1485,1485,Break the Chains,Break the Chains,,,2021-05-17,3,DB/BR,C,,Y,,,,Midshipman,Midshipman,Said in Silence,Said in Silence,,,,,,0,,,1901-01-01,"Darby Dan Farm, Agent I ",,,,Donaldson Bloodstock,,,,30000.0,,,,,T,2021,0.0,,Said in Silence,Midshipman,
2022,M,22KEEJAN,1,4,2022-01-13,1486,1486,Santa Elena,Santa Elena,,,2019-04-14,5,B,F,,BRP,,,,Uncle Mo,Uncle Mo,Paschali,Paschali,,,,,,0,,,1901-01-01,"Hidden Brook, Agent III ",,,,Out,,,,0.0,,,,,T,2019,0.0,,Paschali,Uncle Mo,
2022,M,22KEEJAN,1,4,2022-01-13,1487,1487,Savour the Moment,Savour the Moment,,,2015-04-16,9,DB/BR,M,,B,,,,Lemon Drop Kid,Lemon Drop Kid,Summer Savory,Summer Savory,,,,,,0,,Take Charge Indy,2021-05-24,"Brookdale Sales, Agent for Maribeth Sandford ",,,,Maplewood Farm LLC,,,,17000.0,,,,,T,2015,0.0,pregnant,Summer Savory,Lemon Drop Kid,
2022,M,22KEEJAN,1,4,2022-01-13,1488,1488,Catalina Princess,Catalina Princess,,,2021-02-12,4,CH,F,,Y,,,,Catalina Cruiser,Catalina Cruiser,Secretary,Secretary,,,,,,0,,,1901-01-01,"Paramount Sales, Agent II ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Secretary,Catalina Cruiser,
2022,M,22KEEJAN,1,4,2022-01-13,1489,1489,Flight Control,Flight Control,,,2021-04-15,3,B,F,,Y,,,,Air Force Blue,Air Force Blue,Senorita Margarita,Senorita Margarita,,,,,,0,,,1901-01-01,"Stuart Morris, Agent IV ",,,,Briston Bloodstock,,,,23000.0,,,,,T,2021,0.0,,Senorita Margarita,Air Force Blue,
2022,M,22KEEJAN,1,4,2022-01-13,1490,1490,Shades of Cool,Shades of Cool,,,2018-02-24,6,CH,M,,B,,,,Kantharos,Kantharos,Songandashinyband,Songandashinyband,,,,,,0,,Unified,2021-04-14,"Eaton Sales, Agent ",,,,"JD Farms / Cambrey Farm LLC, Agent",,,,17000.0,,,,,T,2018,0.0,pregnant,Songandashinyband,Kantharos,
2022,M,22KEEJAN,1,4,2022-01-13,1491,1491,Plunder,Plunder,,,2021-04-11,3,B    ,C,,Y,,,,Tale of the Cat,Tale of the Cat,She's So Cosmo,She's So Cosmo,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XLII ",,,,Mario Morales,,,,21000.0,,,,,T,2021,0.0,,She's So Cosmo,Tale of the Cat,
2022,M,22KEEJAN,1,4,2022-01-13,1492,1492,She's So Cosmo,She's So Cosmo,,,2013-02-08,12,CH,M,,B,,,,Lemon Drop Kid,Lemon Drop Kid,Manitoba Miss,Manitoba Miss,,,,,,0,,Karakontie (JPN),2021-05-06,"Vinery Sales, Agent XLII ",,,,Desiree Devries,,,,12000.0,,,,,T,2013,0.0,pregnant,Manitoba Miss,Lemon Drop Kid,
2022,M,22KEEJAN,1,4,2022-01-13,1493,1493,She Takes Flight,She Takes Flight,,,2018-04-15,6,B,F,,BRP,,,,Bernardini,Bernardini,Smartyfly,Smartyfly,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XXXII ",,,,"R.N.A. (20,000)",,,,20000.0,,,,,T,2018,0.0,,Smartyfly,Bernardini,
2022,M,22KEEJAN,1,4,2022-01-13,1494,1494,Private Label,Private Label,,,2021-05-21,3,CH,C,,Y,,,,Passion for Action,Passion for Action,Shieldmaiden,Shieldmaiden,,,,,,0,,,1901-01-01,"James B. Keogh (Grovendale), Agent XL ",,,,Tony Kaufman,,,,6000.0,,,,,T,2021,0.0,,Shieldmaiden,Passion for Action,
2022,M,22KEEJAN,1,4,2022-01-13,1495,1495,Shine Upon,Shine Upon,,,2007-04-07,17,CH,M,,B,,,,Congaree,Congaree,Look Upon,Look Upon,,,,,,0,,,1901-01-01,"Vinery Sales, Agent XIII ",,,,Woodtick Farm,,,,1500.0,,,,,T,2007,0.0,not mated,Look Upon,Congaree,
2022,M,22KEEJAN,1,4,2022-01-13,1496,1496,Nimmo,Nimmo,,,2021-01-12,4,B,C,,Y,,,,Yoshida (JPN),Yoshida (JPN),Siesta,Siesta,,,,,,0,,,1901-01-01,"Eaton Sales, Agent ",,,,J.Donald Wells,,,,19000.0,,,,,T,2021,0.0,,Siesta,Yoshida (JPN),
2022,M,22KEEJAN,1,4,2022-01-13,1497,1497,Sugar Bee,Sugar Bee,,,2021-02-06,4,B    ,F,,Y,,,,Mendelssohn,Mendelssohn,Silent Thoughts,Silent Thoughts,,,,,,0,,,1901-01-01,"Indian Creek, Agent ",,,,Hippo Racing,,,,4500.0,,,,,T,2021,0.0,,Silent Thoughts,Mendelssohn,
2022,M,22KEEJAN,1,4,2022-01-13,1498,1498,Sing One Song,Sing One Song,,,2010-03-12,14,CH,M,,B,,,,Kitalpha,Kitalpha,Royal Leah,Royal Leah,,,,,,0,,Astern (AUS),2021-03-03,"Vinery Sales, Agent XXVIII ",,,,Out,,,,0.0,,,,,T,2010,0.0,pregnant,Royal Leah,Kitalpha,
2022,M,22KEEJAN,1,4,2022-01-13,1499,1499,Vote No,Vote No,,,2021-04-11,3,DB/BR,C,,Y,,,,Divisidero,Divisidero,Sistas Ready,Sistas Ready,,,,,,0,,,1901-01-01,"Lisa and Tim Turney, Agent II ",,,,Marco Medina,,,,7500.0,,,,,T,2021,0.0,,Sistas Ready,Divisidero,
2022,M,22KEEJAN,1,4,2022-01-13,1500,1500,Benji Star,Benji Star,,,2021-04-18,3,B,C,,Y,,,,Upstart,Upstart,Skye High,Skye High,,,,,,0,,,1901-01-01,"Kinga Farm, LLC, Agent I ",,,,Out,,,,0.0,,,,,T,2021,0.0,,Skye High,Upstart,
2022,M,22KEEJAN,1,4,2022-01-13,1501,1501,Aggie,Aggie,,,2021-05-11,3,CH,F,,Y,,,,Exaggerator,Exaggerator,Skyler's Lil Cutie,Skyler's Lil Cutie,,,,,,0,,,1901-01-01,"James B. Keogh (Grovendale), Agent XV ",,,,Wendy Voorhees,,,,3000.0,,,,,T,2021,0.0,,Skyler's Lil Cutie,Exaggerator,
2022,M,22KEEJAN,1,4,2022-01-13,1502,1502,Slim Fit,Slim Fit,,,2014-02-28,10,B,M,,B,,,,Tiznow,Tiznow,Doilookfatnthese,Doilookfatnthese,,,,,,0,,Instagrand,2021-05-09,"Paramount Sales, Agent VIII ",,,,Out,,,,0.0,,,,,T,2014,0.0,not pregnant,Doilookfatnthese,Tiznow,
2022,M,22KEEJAN,1,4,2022-01-13,1503,1503,Smart N Dreamy,Smart N Dreamy,,,2010-01-25,15,GR/RO,M,,B,,,,Smarty Jones,Smarty Jones,To Dream About,To Dream About,,,,,,0,,Goldencents,2021-03-09,"Warrendale Sales, Agent XVII ",,,,Jecara Farms Corp.,,,,10000.0,,,,,T,2010,0.0,pregnant,To Dream About,Smarty Jones,
2022,M,22KEEJAN,1,4,2022-01-13,1504,1504,Smokin Cecilia,Smokin Cecilia,,,2018-05-14,6,DB/BR,F,,BP,,,,Brethren,Brethren,Green Door,Green Door,,,,,,0,,,1901-01-01,"Alliance Sales Agency, Agent I ",,,,Out,,,,0.0,,,,,T,2018,0.0,,Green Door,Brethren,
2022,M,22KEEJAN,1,4,2022-01-13,1505,1505,Soma,Soma,,,2018-02-07,7,B,F,,BP,,,,Curlin,Curlin,Lunar Evening,Lunar Evening,,,,,,0,,,1901-01-01,"Claiborne Farm, Agent ",,,,West Bloodstock,,,,8000.0,,,,,T,2018,0.0,,Lunar Evening,Curlin,
